Time,P_load,P_g1,P_g2,P_bess,Q_load,Q_g1,Q_g2,Q_bess,freq,volt,w_rotor,T_mech
7.1552,15.21648473856,7.6082864021689,7.6082864021689,-9.6529998056303e-07,5.3979307921126,2.6991174303722,2.6991174303722,4.557403708794e-09,59.999987387402,1.0064358364214,0.9999999999994,0.15052413115319
7.1584,15.191822956183,7.5959552735211,7.5959552735211,-9.6384839103337e-07,5.3329496773507,2.6666266972564,2.6666266972564,-6.0658289272986e-09,59.99998717699,1.0064358188738,0.9999999999994,0.15051654253378
7.1616,15.203237861823,7.6016625059563,7.6016625059563,-9.5333788799892e-07,5.3063696769824,2.6533365009931,2.6533365009931,-8.863032878533e-09,59.999986341238,1.0064357822472,0.9999999999994,0.15050895441704
7.1648,15.2366682352,7.618377580602,7.618377580602,-9.4715383132915e-07,5.3260932550135,2.6631981350488,2.6631981350488,-2.6638292492484e-10,59.999986675197,1.0064358904404,0.9999999999994,0.15050136680165
7.168,15.266513440133,7.6333002435316,7.6333002435316,-9.5336369029815e-07,5.3841639364994,2.6922334334994,2.6922334334994,8.6495278689312e-09,59.99998724993,1.0064358914592,0.9999999999994,0.1504937796863
7.1712,15.267508305695,7.6337978770911,7.6337978770911,-9.6418648150695e-07,5.440342068537,2.7203226234152,2.7203226234152,6.4075416744592e-09,59.999987241883,1.0064358761564,0.9999999999994,0.1504861930697
7.1744,15.238908788601,7.6194983332509,7.6194983332509,-9.6576150227438e-07,5.4417841556185,2.7210439378345,2.7210439378345,-4.1151670102409e-09,59.999986575897,1.0064358671209,0.9999999999994,0.15047860695054
7.1776,15.200874118404,7.6004809979983,7.6004809979983,-9.5606800209173e-07,5.3661049727907,2.6832044620776,2.6832044620776,-9.3920134105521e-09,59.999987067264,1.0064359407994,0.9999999999994,0.15047102132752
7.1808,15.192912098302,7.5964997402844,7.5964997402844,-9.4750290064228e-07,5.3157866913666,2.6580451195451,2.6580451195451,-2.601230289017e-09,59.999987345888,1.0064359244641,0.9999999999994,0.15046343619934
7.184,15.216649366532,7.6083681932559,7.6083681932559,-9.5077890952449e-07,5.3089398787505,2.6546215257168,2.6546215257168,7.4909358148918e-09,59.999987063255,1.0064358781594,0.9999999999994,0.1504558515647
7.1872,15.251634807448,7.6258608730286,7.6258608730286,-9.6164491716769e-07,5.3483392540687,2.6743210947971,2.6743210947971,7.91083785137e-09,59.999986597621,1.0064358504837,0.9999999999994,0.15044826742231
7.1904,15.271215973587,7.6356515937203,7.6356515937203,-9.6630234726543e-07,5.4115626899254,2.7059328493529,2.7059328493529,-1.8695764437049e-09,59.999986903101,1.0064359718083,0.9999999999994,0.15044068377088
7.1936,15.257175130327,7.6286313715009,7.6286313715009,-9.5891274110134e-07,5.4508329240153,2.72556814432,2.72556814432,-9.2596900672772e-09,59.999987476279,1.0064359642321,0.9999999999994,0.15043310060911
7.1968,15.222600216504,7.6113441485501,7.6113441485501,-9.4898342396876e-07,5.4104850347416,2.7053945481443,2.7053945481443,-4.7589691816042e-09,59.999987014752,1.0064359494473,0.9999999999994,0.15042551793571
7.2,15.19354920473,7.5968184330319,7.5968184330319,-9.4936950454248e-07,5.3401202464257,2.670212012853,2.670212012853,5.8867369026393e-09,59.999986715633,1.0064359694869,0.9999999999994,0.1504179357494
