t|Main,Pload|Main,Qload|Main,Pcmd_BESS|Main,Pcmd_gt|Main,f_poi_meas2|Main,f_poi_meas|Main
11.033,67.09737386,15.63311833,-14.36047814,11.97297841,59.38063483,59.38063483
11.034,67.46204372,16.29544525,-13.94206616,11.91870119,59.39862053,59.39862053
11.035,67.3727955,15.84115316,-13.78139548,11.86533837,59.41434609,59.41434609
11.036,67.96145136,16.02550812,-13.28915211,11.81323827,59.42809551,59.42809551
11.037,68.17854002,16.5807064,-12.95773367,11.76293297,59.44011713,59.44011713
11.038,68.1849146,16.04041252,-12.77219301,11.71334409,59.45294351,59.45294351
11.039,68.81542792,16.43303406,-12.26655758,11.66520868,59.46415809,59.46415809
11.04,68.87036509,16.75698375,-12.03321092,11.61861904,59.46714121,59.46714121
11.041,69.0268968,16.28832612,-11.79199613,11.57265984,59.46974946,59.46974946
11.042,69.63880603,16.8298983,-11.30313595,11.52830503,59.47202995,59.47202995
11.043,69.56674679,16.84924772,-11.15323117,11.48521936,59.47030971,59.47030971
11.044,69.88757299,16.56410421,-10.84421776,11.44277812,59.46880565,59.46880565
11.045,70.3970798,17.20449602,-10.41227808,11.40201158,59.46749059,59.46749059
11.046,70.25883075,16.9494712,-10.31947231,11.36217354,59.46295455,59.46295455
11.047,70.71360901,16.87940869,-9.952245707,11.32309207,59.45898853,59.45898853
11.048,71.08144014,17.52130696,-9.600011448,11.28564192,59.45552089,59.45552089
11.049,70.95144589,17.05923782,-9.524463859,11.24882384,59.45709487,59.45709487
11.05,71.50404031,17.21649059,-9.11472868,11.21293189,59.45847105,59.45847105
11.051,71.69115374,17.76047884,-8.863177932,11.17851612,59.45063639,59.45063639
11.052,71.64282385,17.21699472,-8.765626059,11.14450737,59.44378627,59.44378627
11.053,72.22238794,17.5704235,-8.348070527,11.11159904,59.43779696,59.43779696
11.054,72.23943421,17.88315375,-8.193163073,11.07993454,59.43256028,59.43256028
11.055,72.3255551,17.3894892,-8.044416088,11.04856132,59.42153936,59.42153936
11.056,72.87235436,17.90955538,-7.645302418,11.01844835,59.41190337,59.41190337
11.057,72.73630761,17.91831427,-7.582114469,10.98926197,59.41813135,59.41813135
11.058,72.97242442,17.59779326,-7.370339203,10.96036708,59.42357671,59.42357671
11.059,73.41460261,18.20196312,-7.024903579,10.93278771,59.41564134,59.41564134
11.06,73.19771669,17.92528685,-7.021803788,10.90580844,59.40870317,59.40870317
11.061,73.58167795,17.82920976,-6.741374879,10.87923711,59.40263687,59.40263687
11.062,73.87126807,18.45123792,-6.476625581,10.85396115,59.39733289,59.39733289
11.063,73.65820273,17.97717729,-6.489265028,10.82898355,59.39958467,59.39958467
11.064,74.11604259,18.09795547,-6.173798052,10.80457703,59.40155349,59.40155349
11.065,74.2267585,18.61692626,-6.004763794,10.78131584,59.40327489,59.40327489
11.066,74.09454871,18.04527559,-5.992981932,10.75812939,59.42714667,59.42714667
11.067,74.59022278,18.38396365,-5.657436354,10.73572299,59.44801863,59.44801863
11.068,74.51353913,18.68776151,-5.590996012,10.71422714,59.46710184,59.46710184
11.069,74.5008531,18.16673965,-5.530995323,10.69268941,59.48378698,59.48378698
11.07,74.94782192,18.65691513,-5.219164654,10.67206606,59.49837541,59.49837541
11.071,74.71511286,18.63956471,-5.241398723,10.65204634,59.5111306,59.5111306
11.072,74.8675628,18.30347712,-5.10685567,10.63200076,59.52507036,59.52507036
11.073,75.21958973,18.89799551,-4.841454782,10.61297601,59.5372584,59.5372584
11.074,74.90987473,18.60907249,-4.91665957,10.59423566,59.52391126,59.52391126
11.075,75.1856919,18.48682207,-4.721963721,10.57558905,59.51224137,59.51224137
11.076,75.37807935,19.083829,-4.536370545,10.55792386,59.52569062,59.52569062
11.077,75.07820496,18.57446817,-4.62267879,10.54025518,59.53744978,59.53744978
11.078,75.46507147,18.6878773,-4.370496282,10.52289983,59.54773124,59.54773124
11.079,75.47676783,19.19473102,-4.277756532,10.50641997,59.5567207,59.5567207
11.08,75.25553424,18.60697363,-4.336804837,10.48973914,59.57454169,59.57454169
11.081,75.65996941,18.92437797,-4.07218887,10.47356597,59.59012324,59.59012324
11.082,75.48814224,19.18799679,-4.075894424,10.45803124,59.5743269,59.5743269
11.083,75.40972078,18.65532283,-4.073238501,10.44220435,59.56051559,59.56051559
11.084,75.78516998,19.14805788,-3.818380698,10.42708425,59.54843985,59.54843985
11.085,75.47179703,19.11523315,-3.902666745,10.41232084,59.5381397,59.5381397
11.086,75.5432259,18.76936857,-3.827939458,10.39730286,59.5291339,59.5291339
11.087,75.80187046,19.34727107,-3.627388472,10.38306178,59.5212598,59.5212598
11.088,75.40969139,19.01701853,-3.764748642,10.36886011,59.5137637,59.5137637
11.089,75.63464127,18.89487719,-3.611796645,10.35456253,59.50720959,59.50720959
11.09,75.73679805,19.48541974,-3.487671634,10.34105357,59.50147909,59.50147909
11.091,75.365447,18.96053747,-3.625706936,10.3273226,59.50721157,59.50721157
11.092,75.67198195,19.06662,-3.427951253,10.31370682,59.51222369,59.51222369
11.093,75.60169172,19.54148439,-3.390225057,10.30074773,59.5096548,59.5096548
11.094,75.32815814,18.92299215,-3.489495032,10.28739152,59.50740873,59.50740873
11.095,75.68385906,19.24725872,-3.262345915,10.27440827,59.50544491,59.50544491
11.096,75.44523701,19.49577799,-3.31214719,10.26188858,59.50372787,59.50372787
11.097,75.31620215,18.95892828,-3.3451476,10.24892149,59.49808659,59.49808659
11.098,75.62107528,19.44022749,-3.137061099,10.23650242,59.49315421,59.49315421
11.099,75.23779045,19.36597067,-3.266436176,10.22426344,59.51188949,59.51188949
11.1,75.28469099,19.02496523,-3.21434041,10.2116469,59.52827043,59.52827043
11.101,75.48503779,19.60806092,-3.050220774,10.19970449,59.54892689,59.54892689
11.102,75.04987318,19.2594051,-3.218481041,10.18765761,59.56698759,59.56698759
11.103,75.23361972,19.14522594,-3.094149752,10.17541477,59.5827787,59.5827787
11.104,75.28155188,19.72223975,-3.003891632,10.16382807,59.59658545,59.59658545
11.105,74.87426764,19.17670674,-3.169049192,10.1518871,59.59432212,59.59432212
11.106,75.16050621,19.30301874,-2.988005393,10.13999673,59.5923432,59.5923432
11.107,75.0360123,19.76465849,-2.984435364,10.12865953,59.59061296,59.59061296
11.108,74.74589771,19.14542777,-3.098696377,10.11682912,59.58259195,59.58259195
11.109,75.05401529,19.47327646,-2.899149334,10.10529738,59.5755789,59.5755789
11.11,74.76447946,19.67699943,-2.980822519,10.09411441,59.5878112,59.5878112
11.111,74.63247296,19.15710097,-3.02074612,10.08240808,59.59850634,59.59850634
11.112,74.90648777,19.65340549,-2.830626933,10.07121211,59.60785749,59.60785749
11.113,74.49337699,19.54992945,-2.981727152,10.06009964,59.61797609,59.61797609
11.114,74.5348489,19.22832054,-2.935403825,10.04857405,59.62682314,59.62682314
11.115,74.70573682,19.80217719,-2.791885703,10.03766059,59.63455844,59.63455844
11.116,74.25010535,19.42687871,-2.974109693,10.02656377,59.63422526,59.63422526
11.117,74.44139701,19.34808875,-2.849887009,10.01526051,59.63393396,59.63393396
11.118,74.45467238,19.91819909,-2.780656066,10.00457638,59.63202136,59.63202136
11.119,74.05734017,19.36184675,-2.944533537,9.993488666,59.6303491,59.6303491
11.12,74.33493179,19.50841933,-2.770031447,9.982455343,59.62888699,59.62888699
11.121,74.18329916,19.94137261,-2.782756983,9.971924991,59.62760861,59.62760861
11.122,73.90660566,19.3209397,-2.89486135,9.960867033,59.63517278,59.63517278
11.123,74.21900547,19.68164031,-2.695014353,9.950130141,59.64178642,59.64178642
11.124,73.90659959,19.8495858,-2.791186046,9.939690634,59.65004699,59.65004699
11.125,73.80153248,19.34230629,-2.822288478,9.928732405,59.65726951,59.65726951
11.126,74.06771847,19.84642101,-2.638633174,9.918291961,59.66358442,59.66358442
11.127,73.64779856,19.69661001,-2.796987974,9.907898807,59.65999617,59.65999617
11.128,73.72077852,19.40154799,-2.737560514,9.897111244,59.65685884,59.65685884
11.129,73.87048171,19.99077288,-2.605501554,9.886953078,59.65411575,59.65411575
11.13,73.4324837,19.57856061,-2.784728218,9.876572871,59.65520603,59.65520603
11.131,73.64441487,19.51981501,-2.650596706,9.866027054,59.6561593,59.6561593
11.132,73.64919326,20.08131687,-2.589076067,9.856093786,59.65699277,59.65699277
11.133,73.27282938,19.50488066,-2.746912913,9.845742025,59.64961439,59.64961439
11.134,73.57837845,19.6920539,-2.560002729,9.835497792,59.6431632,59.6431632
11.135,73.40947248,20.10430816,-2.585357112,9.825738921,59.62855158,59.62855158
11.136,73.1656651,19.49711273,-2.684313715,9.815458631,59.61577612,59.61577612
11.137,73.48233779,19.87651243,-2.485632657,9.805535463,59.60460607,59.60460607
11.138,73.16983973,20.0002501,-2.585344472,9.795896936,59.59483968,59.59483968
11.139,73.105838,19.52999034,-2.598646854,9.785765787,59.59130455,59.59130455
11.14,73.37407998,20.0592308,-2.416404524,9.776200789,59.58821365,59.58821365
11.141,72.96713627,19.87727008,-2.572861021,9.766655044,59.59900229,59.59900229
11.142,73.07959295,19.61746536,-2.497058149,9.756770047,59.60843519,59.60843519
11.143,73.23342291,20.19773898,-2.366057872,9.747531882,59.59677035,59.59677035
11.144,72.81956748,19.75655401,-2.538530021,9.73807286,59.58657136,59.58657136
11.145,73.07909485,19.7404899,-2.384568733,9.728517899,59.57765401,59.57765401
11.146,73.0710517,20.28634124,-2.33245517,9.719589155,59.56985724,59.56985724
11.147,72.73270636,19.69874478,-2.476646663,9.710245248,59.57063746,59.57063746
11.148,73.05836932,19.90983545,-2.282989146,9.701069875,59.57131964,59.57131964
11.149,72.89683403,20.28150524,-2.308609139,9.692385893,59.57942993,59.57942993
11.15,72.70308149,19.67692212,-2.387894137,9.683205396,59.58652106,59.58652106
11.151,73.03689626,20.09163266,-2.182205924,9.674450325,59.59272109,59.59272109
11.152,72.72553368,20.17517421,-2.288511882,9.665951594,59.60390308,59.60390308
11.153,72.70781128,19.72466048,-2.282907824,9.656997064,59.6136799,59.6136799
11.154,72.97883656,20.26382668,-2.102718151,9.648635624,59.62222813,59.62222813
11.155,72.58201155,20.03909587,-2.261656113,9.640279886,59.62389992,59.62389992
11.156,72.74161115,19.81929349,-2.166398451,9.631635069,59.62536163,59.62536163
11.157,72.88551061,20.41178674,-2.045283037,9.623663703,59.62663966,59.62663966
11.158,72.49998411,19.94257592,-2.208687117,9.615449287,59.63308,59.63308
11.159,72.78457591,19.9589361,-2.046659722,9.607195969,59.63871102,59.63871102
11.16,72.78565824,20.48546219,-1.994859155,9.599575141,59.65453247,59.65453247
11.161,72.49114907,19.88981664,-2.123514328,9.591546634,59.66836574,59.66836574
11.162,72.85061732,20.14043179,-1.916948859,9.583757866,59.68046066,59.68046066
11.163,72.67965556,20.47732795,-1.953954514,9.576443029,59.6910357,59.6910357
11.164,72.53240448,19.90209532,-2.016168183,9.568653069,59.69100882,59.69100882
11.165,72.87920697,20.3324306,-1.808990035,9.561329096,59.69098533,59.69098533
11.166,72.56557853,20.35892313,-1.921975456,9.554249056,59.68638069,59.68638069
11.167,72.5981533,19.95090958,-1.898339638,9.546747805,59.6823547,59.6823547
11.168,72.86775124,20.51135973,-1.722631427,9.539880317,59.68929506,59.68929506
11.169,72.48516041,20.24194582,-1.882214186,9.532979214,59.69536328,59.69536328
11.17,72.67665928,20.05807247,-1.775255938,9.525832069,59.70066893,59.70066893
11.171,72.81929973,20.64605651,-1.659987193,9.519356358,59.70530787,59.70530787
11.172,72.45601727,20.14290011,-1.821354641,9.512612847,59.71190481,59.71190481
11.173,72.77627203,20.19950591,-1.64503677,9.505879607,59.71767276,59.71767276
11.174,72.75034746,20.71008938,-1.61398297,9.499755958,59.72271589,59.72271589
11.175,72.48853905,20.09401292,-1.732851265,9.493203852,59.71731019,59.71731019
11.176,72.85485156,20.37113129,-1.527681953,9.486924118,59.71258378,59.71258378
11.177,72.6716368,20.66245337,-1.57664827,9.48108498,59.70610035,59.70610035
11.178,72.56333243,20.10019397,-1.625553589,9.474770883,59.70043165,59.70043165
11.179,72.9194336,20.56525157,-1.418983511,9.468967068,59.6954753,59.6954753
11.18,72.60675922,20.5469562,-1.538887985,9.463363148,59.69114178,59.69114178
11.181,72.6787321,20.17003944,-1.500266604,9.457369404,59.69569846,59.69569846
11.182,72.94667605,20.73667958,-1.331917879,9.452018669,59.69968254,59.69968254
11.183,72.57284334,20.43073652,-1.493696795,9.44660109,59.68867023,59.68867023
11.184,72.80519734,20.29392121,-1.372819433,9.440978152,59.67904177,59.67904177
11.185,72.92419041,20.87969033,-1.273961383,9.436027768,59.67007356,59.67007356
11.186,72.58462501,20.36114295,-1.430837485,9.430771108,59.66223233,59.66223233
11.187,72.91502069,20.4542214,-1.254814748,9.425553807,59.65537645,59.65537645
11.188,72.87233746,20.93098459,-1.236589566,9.420910344,59.64938211,59.64938211
11.189,72.63905277,20.31425015,-1.349192727,9.415812726,59.64567103,59.64567103
11.19,73.01844327,20.62788104,-1.141870275,9.411024799,59.6424263,59.6424263
11.191,72.81638241,20.87239162,-1.206664452,9.40663065,59.64820141,59.64820141
11.192,72.73938463,20.32833934,-1.246198801,9.401753979,59.65325081,59.65325081
11.193,73.07862255,20.80171028,-1.052325186,9.397385986,59.65766567,59.65766567
11.194,72.75341812,20.72198458,-1.186107642,9.393156993,59.65862228,59.65862228
11.195,72.861146,20.3779582,-1.134167687,9.388548036,59.65945868,59.65945868
11.196,73.11087968,20.95663381,-0.978396572,9.384592208,59.66018998,59.66018998
11.197,72.74445076,20.60402337,-1.144699683,9.380515316,59.65038199,59.65038199
11.198,72.99258589,20.49384085,-1.019120151,9.376256301,59.64180651,59.64180651
11.199,73.09215898,21.06463424,-0.936312185,9.372634738,59.63430865,59.63430865
11.2,72.76454708,20.5195431,-1.092882381,9.368661964,59.64161348,59.64161348
11.201,73.11320824,20.65627479,-0.912475616,9.36476285,59.64800035,59.64800035
11.202,73.04823069,21.10936951,-0.910732688,9.361405311,59.65373968,59.65373968
11.203,72.83694649,20.50089625,-1.01755538,9.357568626,59.65875779,59.65875779
11.204,73.20485877,20.83555721,-0.820194558,9.354045706,59.6631453,59.6631453
11.205,72.97719295,21.01983532,-0.902988328,9.350849711,59.66698147,59.66698147
11.206,72.93197122,20.51055294,-0.932390605,9.347159477,59.66498049,59.66498049
11.207,73.26659648,21.01026461,-0.743479181,9.3439972,59.66323097,59.66323097
11.208,72.92833003,20.88943945,-0.889850996,9.3409157,59.65590862,59.65590862
11.209,73.05407167,20.58124383,-0.833539658,9.33746207,59.64950643,59.64950643
11.21,73.27685172,21.15053343,-0.695250116,9.334629584,59.64800586,59.64800586
11.211,72.91039088,20.74961516,-0.867533859,9.331617562,59.64669386,59.64669386
11.212,73.18380214,20.68033004,-0.73243724,9.328452505,59.64554673,59.64554673
11.213,73.26028951,21.24173388,-0.664588523,9.32591312,59.64454375,59.64454375
11.214,72.95047455,20.6743002,-0.818395174,9.322983484,59.64338495,59.64338495
11.215,73.29614142,20.83407323,-0.64103014,9.320144092,59.64237178,59.64237178
11.216,73.20112397,21.24441637,-0.659623481,9.317786856,59.64148592,59.64148592
11.217,73.01699961,20.63067555,-0.757565007,9.314921951,59.65560738,59.65560738
11.218,73.38992799,21.00528719,-0.559716225,9.31240501,59.66795428,59.66795428
11.219,73.13917501,21.14775722,-0.659575275,9.310166051,59.6638525,59.6638525
11.22,73.1117493,20.65657549,-0.68307819,9.307426021,59.66026615,59.66026615
11.221,73.41775529,21.16620559,-0.512327333,9.305195238,59.65713049,59.65713049
11.222,73.06020117,20.98942845,-0.672884878,9.302971451,59.66362559,59.66362559
11.223,73.20912775,20.72240413,-0.607726128,9.300379627,59.6693045,59.6693045
11.224,73.4086347,21.30372207,-0.484171845,9.298402603,59.67426977,59.67426977
11.225,73.04267481,20.87656188,-0.659698365,9.296184878,59.67312362,59.67312362
11.226,73.31802708,20.83881223,-0.526528533,9.293822797,59.6721215,59.6721215
11.227,73.35792643,21.3726135,-0.479450277,9.292031034,59.6748287,59.6748287
11.228,73.06237479,20.77953298,-0.630676616,9.289801592,59.67719571,59.67719571
11.229,73.42464143,20.97857212,-0.4467928,9.28769706,59.67926527,59.67926527
11.23,73.29600218,21.35371762,-0.484877501,9.286037468,59.68107476,59.68107476
11.231,73.13201477,20.75269703,-0.576643023,9.283854063,59.68939454,59.68939454
11.232,73.48734896,21.14415453,-0.389004707,9.282024822,59.69666884,59.69666884
11.233,73.21370701,21.2221727,-0.503020304,9.280416552,59.69048653,59.69048653
11.234,73.21757409,20.76006675,-0.514086699,9.278308718,59.68508111,59.68508111
11.235,73.51128129,21.29384559,-0.349931287,9.27673222,59.68035496,59.68035496
11.236,73.14754128,21.07163083,-0.518675446,9.275104825,59.68353538,59.68353538
11.237,73.30934469,20.83107955,-0.447678437,9.273121232,59.68631614,59.68631614
11.238,73.47235612,21.41087708,-0.343769152,9.271717412,59.68874746,59.68874746
11.239,73.1044543,20.94416607,-0.525293771,9.270010681,59.69057169,59.69057169
11.24,73.39533171,20.94548488,-0.385287043,9.268180516,59.69216668,59.69216668
11.241,73.39721337,21.46982797,-0.359368131,9.266894557,59.69356124,59.69356124
11.242,73.10978174,20.86523492,-0.508283745,9.265128537,59.6833713,59.6833713
11.243,73.45409625,21.08989035,-0.335052787,9.263493475,59.67446187,59.67446187
11.244,73.30008553,21.41930436,-0.387008797,9.262246647,59.67170569,59.67170569
11.245,73.15506916,20.83342392,-0.471227709,9.26045132,59.66929585,59.66929585
11.246,73.50835618,21.25274034,-0.285669551,9.259033581,59.66718885,59.66718885
11.247,73.21560844,21.28780977,-0.411773857,9.257784607,59.66534662,59.66534662
11.248,73.24058763,20.86738675,-0.413869217,9.256042651,59.66262459,59.66262459
11.249,73.51303684,21.40252568,-0.260568903,9.254821073,59.66024462,59.66024462
11.25,73.13817005,21.13305845,-0.437773526,9.253502984,59.66154167,59.66154167
11.251,73.32580659,20.93499843,-0.355936987,9.251856798,59.66267574,59.66267574
11.252,73.46379239,21.5144289,-0.263684154,9.250797254,59.65550729,59.65550729
11.253,73.10441149,21.0177159,-0.443916063,9.249397649,59.64923965,59.64923965
11.254,73.39324319,21.05291109,-0.303978156,9.247902259,59.64375963,59.64375963
11.255,73.37755582,21.55134638,-0.28791175,9.246913982,59.63896825,59.63896825
11.256,73.10426236,20.93226595,-0.433015709,9.245419436,59.62465678,59.62465678
11.257,73.45663354,21.18962074,-0.254480006,9.244087673,59.61214374,59.61214374
11.258,73.27451359,21.48424443,-0.323567413,9.243101596,59.62688123,59.62688123
11.259,73.14942138,20.90047008,-0.398947162,9.241557538,59.63976675,59.63976675
11.26,73.48305155,21.33262398,-0.223149277,9.240394524,59.65103302,59.65103302
11.261,73.16798532,21.3155986,-0.362906511,9.239351134,59.64124671,59.64124671
11.262,73.21210614,20.91949443,-0.355314897,9.237820332,59.63269019,59.63269019
11.263,73.46514493,21.47191287,-0.211407585,9.23682577,59.62520891,59.62520891
11.264,73.08962208,21.16656082,-0.39100038,9.23568727,59.63461773,59.63461773
11.265,73.28801667,20.99674086,-0.302840241,9.234246786,59.6428442,59.6428442
11.266,73.41423899,21.56648901,-0.219045792,9.233372653,59.65003691,59.65003691
11.267,73.06304481,21.05366049,-0.39548727,9.232137092,59.65862147,59.65862147
11.268,73.37550592,21.12864844,-0.245171645,9.23084378,59.66612727,59.66612727
11.269,73.32985915,21.60823635,-0.244679799,9.230043346,59.67412531,59.67412531
11.27,73.07812609,20.99601073,-0.380443839,9.22872402,59.68111828,59.68111828
11.271,73.42262756,21.27766148,-0.205770531,9.227590805,59.68723249,59.68723249
11.272,73.2175182,21.52254879,-0.286266066,9.226770434,59.69257837,59.69257837
11.273,73.11137027,20.9653151,-0.354093862,9.225388556,59.69232619,59.69232619
11.274,73.43611614,21.42413272,-0.181183517,9.224412236,59.69210569,59.69210569
11.275,73.1038139,21.36180915,-0.331142017,9.223503649,59.68355427,59.68355427
11.276,73.1682889,20.99257567,-0.313651804,9.222120633,59.67607746,59.67607746
11.277,73.40373861,21.54118757,-0.179857296,9.221264373,59.68478255,59.68478255
11.278,73.02589907,21.19431751,-0.362286778,9.22023212,59.69239372,59.69239372
11.279,73.24556027,21.06051993,-0.263067623,9.218920272,59.69904845,59.69904845
11.28,73.33712695,21.62956547,-0.196140314,9.218170569,59.70486692,59.70486692
11.281,72.99682447,21.08340541,-0.369667549,9.217021089,59.68984174,59.68984174
11.282,73.3092896,21.180138,-0.21779389,9.215841553,59.67670468,59.67670468
11.283,73.24587757,21.63607792,-0.226799563,9.215129417,59.66521847,59.66521847
11.284,73.00742077,21.01261139,-0.356363326,9.213885249,59.65646616,59.65646616
11.285,73.36068564,21.33342069,-0.177169845,9.212866371,59.64881369,59.64881369
11.286,73.13852805,21.54864763,-0.266919694,9.212127686,59.64335382,59.64335382
11.287,73.05363943,21.00926915,-0.324494825,9.210834431,59.63858006,59.63858006
11.288,73.3656072,21.48144725,-0.158512088,9.209959464,59.63440619,59.63440619
11.289,73.02727411,21.3829108,-0.312638202,9.20912496,59.64245818,59.64245818
11.29,73.11499195,21.04819762,-0.284410178,9.207833781,59.64949833,59.64949833
11.291,73.32959472,21.61522296,-0.158692252,9.207088722,59.65565379,59.65565379
11.292,72.95260082,21.24281012,-0.342942335,9.206125846,59.65358781,59.65358781
11.293,73.18155537,21.13343125,-0.239360875,9.204910501,59.65178145,59.65178145
11.294,73.25920279,21.68686069,-0.17868704,9.204243049,59.64483085,59.64483085
11.295,72.9277499,21.12942868,-0.349479029,9.203158519,59.63875369,59.63875369
11.296,73.25605381,21.26109168,-0.188720076,9.202080055,59.63344021,59.63344021
11.297,73.17309892,21.69281689,-0.208504515,9.201454214,59.62879444,59.62879444
11.298,72.95387952,21.08106949,-0.329729947,9.200290691,59.6416577,59.6416577
11.299,73.29568291,21.41157128,-0.154894219,9.19936948,59.65290452,59.65290452
11.3,73.06264775,21.57720355,-0.251700252,9.198704811,59.64523965,59.64523965
11.301,73.00287348,21.06199341,-0.297036715,9.197493383,59.63853797,59.63853797
11.302,73.31251391,21.55775265,-0.130879105,9.196734139,59.63267845,59.63267845
11.303,72.96509159,21.42171174,-0.291719152,9.195981791,59.63658003,59.63658003
11.304,73.06660586,21.10981039,-0.255527219,9.194793738,59.63999133,59.63999133
11.305,73.26928453,21.67349283,-0.136500099,9.194142749,59.64297395,59.64297395
11.306,72.88972573,21.26490247,-0.32313727,9.193249634,59.6318713,59.6318713
11.307,73.1384074,21.18621577,-0.209691812,9.192131641,59.62216385,59.62216385
11.308,73.19436963,21.73616722,-0.160885352,9.191558551,59.61367628,59.61367628
11.309,72.87090315,21.1568697,-0.327336351,9.190545021,59.61439975,59.61439975
11.31,73.19323433,21.30563604,-0.170118827,9.189553976,59.61503231,59.61503231
11.311,73.09433693,21.70920236,-0.197634048,9.188988972,59.61724866,59.61724866
11.312,72.89432369,21.08945587,-0.310677081,9.187878392,59.61918649,59.61918649
11.313,73.25047123,21.44930144,-0.12780305,9.187051058,59.62088081,59.62088081
11.314,73.00184767,21.588256,-0.233044507,9.186460416,59.62236221,59.62236221
11.315,72.96063015,21.08849285,-0.270129765,9.185337533,59.60637584,59.60637584
11.316,73.26161403,21.58833553,-0.107594601,9.184671956,59.59239837,59.59239837
11.317,72.91008231,21.41993373,-0.271988938,9.1839957,59.59824608,59.59824608
11.318,73.03870676,21.1392406,-0.222606398,9.18291143,59.60335895,59.60335895
11.319,73.22730227,21.71278749,-0.110403285,9.182388563,59.59935396,59.59935396
11.32,72.86012887,21.28766977,-0.292386751,9.18160326,59.59585225,59.59585225
11.321,73.10855492,21.23447108,-0.177496092,9.180615284,59.59279057,59.59279057
11.322,73.15121327,21.77024173,-0.135712364,9.180152413,59.59011364,59.59011364
11.323,72.83950436,21.1871719,-0.29883494,9.17923069,59.60021644,59.60021644
11.324,73.17983174,21.36516338,-0.132005844,9.178366931,59.60904968,59.60904968
11.325,73.0608749,21.74616093,-0.170603202,9.177917772,59.61677291,59.61677291
11.326,72.87143953,21.13809033,-0.27789316,9.176919031,59.61786017,59.61786017
11.327,73.21416917,21.50471044,-0.102809304,9.176205197,59.61881081,59.61881081
11.328,72.94966871,21.59611684,-0.21578638,9.175697525,59.62477802,59.62477802
11.329,72.92980297,21.12215838,-0.242778492,9.174661265,59.62999536,59.62999536
11.33,73.22780166,21.63764546,-0.081770247,9.174112659,59.63455708,59.63455708
11.331,72.87671077,21.43888813,-0.246789602,9.173530494,59.63552256,59.63552256
11.332,73.01438569,21.17738896,-0.193135008,9.172557313,59.63636672,59.63636672
11.333,73.19251087,21.74638796,-0.086163035,9.172132717,59.63710481,59.63710481
11.334,72.82322195,21.29262014,-0.27079737,9.171422368,59.63344972,59.63344972
11.335,73.09935692,21.26650849,-0.143302857,9.17054326,59.63025394,59.63025394
11.336,73.1262975,21.79967121,-0.108358911,9.170200762,59.64048561,59.64048561
11.337,72.82757662,21.20179796,-0.266229518,9.169394119,59.64943153,59.64943153
11.338,73.16008706,21.39809173,-0.102485097,9.168660089,59.65725327,59.65725327
11.339,73.02583262,21.75481813,-0.14867068,9.168313651,59.66409211,59.66409211
11.34,72.85312928,21.14031772,-0.249665823,9.167405861,59.66709643,59.66709643
11.341,73.20217042,21.53249824,-0.070039491,9.16681723,59.66972323,59.66972323
11.342,72.93143307,21.60881561,-0.188169465,9.166416714,59.66883501,59.66883501
11.343,72.9190865,21.14378042,-0.211094146,9.165491033,59.6680584,59.6680584
11.344,73.19945338,21.66129259,-0.059513028,9.165040153,59.66737939,59.66737939
11.345,72.83690917,21.43036408,-0.231623448,9.164520528,59.66135554,59.66135554
11.346,72.99285892,21.18969679,-0.16845945,9.163624151,59.65608867,59.65608867
11.347,73.1643942,21.76729571,-0.064346581,9.163297977,59.65148365,59.65148365
11.348,72.80193396,21.3012289,-0.246494213,9.162676011,59.65200767,59.65200767
11.349,73.07315361,21.29017134,-0.120770933,9.161898365,59.65246584,59.65246584
11.35,73.09009901,21.80846738,-0.091668291,9.161633491,59.65286643,59.65286643
11.351,72.79640591,21.20811271,-0.247516069,9.160885623,59.64329975,59.64329975
11.352,73.1433678,21.43000243,-0.077407834,9.160240118,59.63493526,59.63493526
11.353,73.00516532,21.77507961,-0.126121753,9.159982299,59.61749204,59.61749204
11.354,72.84367656,21.17863222,-0.222231777,9.159168851,59.60224081,59.60224081
11.355,73.17854169,21.57737293,-0.049496459,9.158672755,59.5889061,59.5889061
11.356,72.89230233,21.6191218,-0.175711131,9.158336523,59.57724708,59.57724708
11.357,72.89708511,21.18211185,-0.191101934,9.157477219,59.55837048,59.55837048
11.358,73.17775757,21.71022876,-0.03771589,9.15711337,59.54186598,59.54186598
11.359,72.81383918,21.46395115,-0.211907439,9.156669619,59.5343851,59.5343851
11.36,72.97365676,21.23739957,-0.14623017,9.15586188,59.5278443,59.5278443
11.361,73.13317357,21.79931581,-0.04915403,9.155605029,59.5178089,59.5178089
11.362,72.77033682,21.32191202,-0.232287768,9.15503072,59.50903459,59.50903459
11.363,73.05387587,21.33622101,-0.099496241,9.154320568,59.50136289,59.50136289
11.364,73.06498426,21.84507453,-0.074575894,9.154129455,59.49465524,59.49465524
11.365,72.78549196,21.24287187,-0.224005811,9.153457853,59.5059201,59.5059201
11.366,73.1283135,21.47091594,-0.05522003,9.152902157,59.51576939,59.51576939
11.367,72.98049105,21.78635323,-0.109527579,9.152720614,59.53459279,59.53459279
11.368,72.83444988,21.19574874,-0.197949209,9.151984701,59.55105078,59.55105078
11.369,73.1815094,21.6142948,-0.019697155,9.151598987,59.5654406,59.5654406
11.37,72.89167392,21.63713937,-0.147756054,9.151368683,59.56933959,59.56933959
11.371,72.90513412,21.21188183,-0.159208107,9.150627666,59.57274862,59.57274862
11.372,73.17483036,21.73815205,-0.012474068,9.150374538,59.57572926,59.57572926
