t|Main,P_g6|LM2500_6,Q_g6|LM2500_6,V_g6|LM2500_6,freq_gt_6|LM2500_6,Vlow_gt_6|LM2500_6
16.27,9.281832958,5.662109348,0.977034798,58.59356155,0.986403862
16.271,9.422659393,5.64450936,0.976814684,58.57785385,0.985789201
16.272,9.54636407,5.60734617,0.97926849,58.56412003,0.985094122
16.273,9.669742278,5.515183144,0.980978919,58.5610133,0.986378364
16.274,9.862130948,5.501650089,0.982056861,58.55829698,0.985072627
16.275,10.02372633,5.448132072,0.984601048,58.55592199,0.985216432
16.276,10.19171381,5.386826895,0.985825174,58.58024051,0.986458545
16.277,10.40985039,5.401335417,0.986561295,58.58024051,0.984806677
16.278,10.5779837,5.357650722,0.98784776,58.60150307,0.985477956
16.279,10.76514714,5.345241732,0.987941639,58.6200937,0.986474487
16.28,10.97944904,5.389248631,0.988007082,58.67034824,0.984610282
16.281,11.13671257,5.358210186,0.988455037,58.71428761,0.985576264
16.282,11.33236188,5.3801866,0.988222222,58.74172752,0.98647047
16.283,11.45113304,5.42930289,0.991412131,58.76571924,0.986969912
16.284,11.37247263,5.289416577,0.994644863,58.78669606,0.990251709
16.285,11.23470547,5.192463941,0.996922662,58.78251933,0.991941499
16.286,10.99312623,5.087177469,0.999278849,58.77886746,0.992094406
16.287,10.7134606,4.884667515,1.001584749,58.7756745,0.994616613
16.288,10.45264516,4.748477193,1.003110178,58.82331667,0.994776438
16.289,10.14681454,4.568922319,1.004670422,58.86497194,0.995002754
16.29,9.899842563,4.391574882,1.005787937,58.91277007,0.996770747
16.291,9.704909087,4.278941661,1.006480488,58.95456172,0.995552907
16.292,9.495030171,4.116888707,1.007505556,58.99110167,0.996013603
16.293,9.369520721,3.997237907,1.008063654,59.03366489,0.997234991
16.294,9.288503922,3.961490407,1.008670565,59.07087947,0.995579716
16.295,9.180322939,3.867560686,1.009772209,59.10341752,0.996493174
16.296,9.128714752,3.833407862,1.010529657,59.12513989,0.997536364
16.297,9.06859747,3.875164209,1.011537299,59.14413255,0.99597368
16.298,8.959542219,3.832144449,1.01292066,59.16073852,0.997374497
16.299,8.882241697,3.862261736,1.012402175,59.18772245,0.998068535
16.3,8.761462879,3.911625473,1.010539234,59.21131547,0.996738559
16.301,8.613239358,3.880286999,1.008902519,59.25332017,0.998340651
16.302,8.489081198,3.925845589,1.007208472,59.29004639,0.998352525
16.303,8.31221148,3.944656333,1.00669065,59.32215746,0.997522105
16.304,8.135874856,3.904259364,1.00567355,59.29583929,0.999126185
16.305,7.98518602,3.931201135,1.004752838,59.27282835,0.998253055
16.306,7.783685243,3.907154083,1.005268329,59.25270906,0.998243105
16.307,7.612298679,3.848247318,1.004964944,59.21976607,0.999732334
16.308,7.454836689,3.865130514,1.00483041,59.19096281,0.998319735
16.309,7.250209378,3.803779204,1.005775638,59.19096281,0.999036713
16.31,7.092144315,3.754654096,1.005844477,59.16577908,1.000304052
16.311,6.93049784,3.763535096,1.006151792,59.14380692,0.998705808
16.312,6.735945036,3.685976641,1.006748164,59.12459586,0.999881351
16.313,6.592919242,3.654301816,1.006610365,59.12074754,1.000762953
16.314,6.427932915,3.661559613,1.006779947,59.11738281,0.999192224
16.315,6.26156874,3.584222971,1.006525812,59.11444091,1.000273787
16.316,6.182297118,3.58667995,1.005091412,59.11496915,0.999759131
16.317,6.140472812,3.612554602,1.003619027,59.11543102,0.997184395
16.318,6.19494757,3.639462983,1.001044575,59.11583484,0.996803209
16.319,6.397068223,3.759774251,0.997717142,59.0940609,0.994640778
16.32,6.659971859,3.897832102,0.995736103,59.07502315,0.992034245
16.321,6.981027756,4.05010012,0.993016352,59.05837776,0.991884376
16.322,7.386873102,4.288573219,0.990146428,59.01403702,0.989816282
16.323,7.766019096,4.517371762,0.989198421,58.9752683,0.988595115
16.324,8.111595343,4.694195227,0.987230494,58.91132018,0.989331335
16.325,8.459339666,4.949635637,0.985244553,58.85540802,0.987526295
16.326,8.720995085,5.127583984,0.984936827,58.80652199,0.987604587
16.327,8.932650954,5.264185454,0.983329976,58.7536304,0.988781151
16.328,9.115134334,5.422642689,0.982094833,58.70738537,0.987099207
16.329,9.219127519,5.468616558,0.981691872,58.66695166,0.98786369
16.33,9.32908895,5.518073573,0.979857752,58.63840237,0.988774115
16.331,9.42525824,5.562714876,0.979165589,58.61344069,0.986920064
16.332,9.488027974,5.503797467,0.979021845,58.59161579,0.987956302
16.333,9.61000186,5.479708041,0.978366217,58.56636875,0.9882691
16.334,9.728399955,5.460585566,0.980317383,58.54429435,0.986679643
16.335,9.838107538,5.358742668,0.982005198,58.54158674,0.987971525
16.336,10.01346672,5.332310809,0.983062649,58.53921938,0.987717132
16.337,10.17579803,5.302341402,0.985682144,58.53714951,0.986691891
16.338,10.33154526,5.227791789,0.987201046,58.56918707,0.988152942
16.339,10.53977458,5.231279578,0.987955824,58.59719867,0.98724746
16.34,10.71159866,5.210241799,0.98937144,58.62169024,0.986946354
16.341,10.88356126,5.179602298,0.989729505,58.62169024,0.98835726
16.342,11.08870812,5.21997957,0.989707533,58.6695677,0.986842078
16.343,11.24864304,5.200934302,0.990342212,58.71142871,0.98709384
16.344,11.42437293,5.204589856,0.989791489,58.74802931,0.988288953
16.345,11.6032005,5.262575308,0.991925948,58.77891907,0.987928101
16.346,11.58431771,5.169130446,0.995371268,58.80592711,0.990952822
16.347,11.47656383,5.054322754,0.997508175,58.79698623,0.993506251
16.348,11.27232037,4.971702611,1.000078511,58.78916888,0.993279705
16.349,10.99134593,4.766837794,1.002445013,58.7823339,0.995778726
16.35,10.73213302,4.617811917,1.004000971,58.82984251,0.996930771
16.351,10.42883727,4.452735638,1.005887062,58.87138101,0.996396208
16.352,10.15305478,4.257770714,1.007051499,58.90769963,0.99836552
16.353,9.94340329,4.129958928,1.00788334,58.95495123,0.997983839
16.354,9.720202601,3.978182994,1.00914604,58.99626502,0.997648996
16.355,9.561155008,3.831345444,1.009650729,59.03459073,0.999110454
16.356,9.473131475,3.773744417,1.01015665,59.06810029,0.997720143
16.357,9.359919411,3.691263011,1.011414891,59.09739891,0.998033839
16.358,9.291876524,3.623748127,1.011927527,59.12952842,0.999396473
16.359,9.245472042,3.658742047,1.012946416,59.15762042,0.997818365
16.36,9.140729609,3.626332262,1.014436932,59.18218227,0.99882525
16.361,9.060218721,3.634475751,1.015079545,59.20420876,1.000061941
16.362,8.958888519,3.69511389,1.013146747,59.22346733,0.998377854
16.363,8.809085479,3.670993733,1.011605555,59.24030579,0.999726407
16.364,8.686367736,3.703298085,1.009698314,59.26803134,1.000534776
16.365,8.523719507,3.748018658,1.008824471,59.29227279,0.999099608
16.366,8.336444232,3.701843314,1.008003624,59.26572013,1.000598105
16.367,8.187559506,3.721522234,1.006745863,59.24250418,1.000657753
16.368,7.994812485,3.726780184,1.007080313,59.22220563,0.999738984
16.369,7.807283511,3.658032477,1.00683393,59.18189484,1.001289539
16.37,7.654773372,3.669691006,1.006468066,59.14664966,1.000496768
16.371,7.452222315,3.638715853,1.007457056,59.11583351,1.000450307
16.372,7.275732264,3.570596278,1.007635145,59.09683571,1.001985491
16.373,7.1225496,3.575878796,1.007688755,59.09683571,1.000581058
16.374,6.922436822,3.517976006,1.008425245,59.08022523,1.001208246
16.375,6.766759033,3.462388495,1.008362163,59.06570209,1.002560527
16.376,6.612087583,3.473787676,1.008398054,59.06145633,1.000953818
16.377,6.426960798,3.397610139,1.008552846,59.0577441,1.001833933
16.378,6.318601708,3.372396992,1.007409237,59.07449951,1.002231348
16.379,6.253147797,3.396817383,1.006074686,59.08914936,0.999415765
16.38,6.253269578,3.395390881,1.004217459,59.10195827,0.999155483
16.381,6.397570734,3.481723983,1.000817164,59.09804442,0.997767128
16.382,6.634501917,3.61455661,0.998423719,59.09462241,0.994279975
16.383,6.925683337,3.753521243,0.996158226,59.09163042,0.994095898
16.384,7.310159459,3.967838775,0.992745644,59.0361509,0.992681811
16.385,7.705962491,4.218284439,0.991449359,58.98764314,0.990406014
16.386,8.061082786,4.388489564,0.989961559,58.94523105,0.991223397
16.387,8.420931357,4.642594857,0.987345157,58.88240858,0.989994471
16.388,8.722372657,4.871946036,0.986997946,58.82748061,0.989041744
16.389,8.947666084,5.006431875,0.985764904,58.75961722,0.990489674
16.39,9.152600347,5.182236162,0.983949456,58.70028179,0.989055706
16.391,9.284785986,5.275031016,0.983872682,58.64840267,0.989184808
16.392,9.386967513,5.323856417,0.982261051,58.62045063,0.990552584
16.393,9.49419195,5.388726377,0.980774762,58.59601115,0.988593638
16.394,9.558449677,5.354337133,0.980784763,58.57464282,0.989279582
16.395,9.656640473,5.325139274,0.979819198,58.55065046,0.990170452
16.396,9.779983252,5.321666071,0.980669548,58.52967308,0.988090241
16.397,9.879027434,5.228053791,0.982553266,58.51133179,0.989247721
16.398,10.03183893,5.185729,0.983658497,58.51580305,0.989661712
16.399,10.20440744,5.175169295,0.985831022,58.51971245,0.987912024
16.4,10.34690171,5.088796124,0.987860696,58.56799698,0.989434081
16.401,10.54056339,5.072243813,0.98866321,58.6102139,0.989294395
16.402,10.72935306,5.072742176,0.990017701,58.64712568,0.988114249
16.403,10.88984335,5.017266278,0.990856129,58.68971593,0.989719808
16.404,11.09275874,5.045102271,0.990789581,58.72695412,0.98886622
16.405,11.27238156,5.050097092,0.991487131,58.72695412,0.988263518
16.406,11.43270937,5.034634438,0.991292103,58.75951283,0.989748199
16.407,11.63327795,5.087842125,0.991346737,58.79122106,0.988524888
16.408,11.71573718,5.063346389,0.99492624,58.81894472,0.990853286
16.409,11.66032722,4.952268738,0.997468583,58.84318451,0.994103719
16.41,11.51187085,4.897739088,1.0000682,58.83741397,0.994024244
16.411,11.24394675,4.723403145,1.002514242,58.83236857,0.996248512
16.412,10.98571285,4.558982066,1.0044284,58.86030822,0.998170406
16.413,10.69076931,4.414246726,1.006304376,58.88473686,0.997291717
16.414,10.38689813,4.209879385,1.007583004,58.90609571,0.999131699
16.415,10.15768577,4.065588165,1.008699161,58.95192561,0.999755544
16.416,9.923615378,3.926421525,1.009849563,58.99199635,0.998686692
16.417,9.726905844,3.756507404,1.010398449,59.02703165,1.000121609
16.418,9.623815536,3.672603468,1.010868545,59.06152502,0.999570992
16.419,9.509415781,3.603520128,1.01191435,59.09168382,0.998897767
16.42,9.421954723,3.504191519,1.012503647,59.11462984,1.000361236
16.421,9.385507318,3.521561819,1.013388228,59.13469238,0.999314723
16.422,9.294313881,3.5108993,1.014747093,59.15223378,0.999528852
16.423,9.210370203,3.493085918,1.015700818,59.17414203,1.001087965
16.424,9.131432302,3.555175677,1.015311827,59.19329722,0.999676861
16.425,8.989397247,3.550285969,1.013617155,59.21004529,1.000426811
16.426,8.868581593,3.565955232,1.011611336,59.22468986,1.001767169
16.427,8.725861182,3.628144733,1.010324077,59.23749414,1.000183154
16.428,8.53518209,3.59274047,1.009474877,59.24868939,1.0013016
16.429,8.38563991,3.603285685,1.008000067,59.23043885,1.002119068
16.43,8.206133066,3.632747907,1.007828178,59.21448175,1.000611289
16.431,8.006951859,3.566021798,1.007795177,59.17433178,1.002010165
16.432,7.855776591,3.568609296,1.007250382,59.13922721,1.002179753
16.433,7.66260291,3.571829866,1.007960645,59.108534,1.001172088
16.434,7.468204701,3.49599558,1.008396626,59.09318402,1.002739331
16.435,7.317540844,3.49605353,1.008243969,59.07976297,1.002128675
16.436,7.118115437,3.469901916,1.009075145,59.06802846,1.00185468
16.437,6.944063016,3.398132643,1.009142366,59.06802846,1.003385929
16.438,6.794621893,3.410803403,1.009035529,59.0796289,1.002137839
16.439,6.597130858,3.358256562,1.009473827,59.08977159,1.002482185
16.44,6.457705747,3.308074876,1.008730878,59.09863971,1.003454695
16.441,6.366110597,3.328679341,1.007599416,59.11499072,1.001043887
16.442,6.306655288,3.311123553,1.006142339,59.129287,1.000574453
16.443,6.387411476,3.362327985,1.003059856,59.13576837,0.999716883
16.444,6.583662342,3.485352017,1.000342712,59.14143527,0.996052453
16.445,6.827968658,3.600044055,0.998128121,59.14639004,0.995433788
16.446,7.180683591,3.78325913,0.994645341,59.081671,0.994467662
16.447,7.581266672,4.037036522,0.992851075,59.02508478,0.991676497
16.448,7.936561704,4.202761142,0.991606974,58.9756094,0.992128976
16.449,8.304267275,4.443927202,0.988854894,58.90923102,0.991610223
16.45,8.639053704,4.705823597,0.98809535,58.85119399,0.98980031
16.451,8.879746954,4.841818861,0.987240918,58.80045011,0.991077283
16.452,9.108967155,5.023596047,0.985159304,58.73418724,0.990584271
16.453,9.268671029,5.159875252,0.985132193,58.67625121,0.989712674
16.454,9.370499194,5.20319477,0.983828596,58.64979345,0.991122974
16.455,9.491859837,5.282992842,0.981972138,58.62666046,0.989854818
16.456,9.560019478,5.277830999,0.982178637,58.60643445,0.989816958
16.457,9.637796185,5.242194426,0.980956419,58.59292725,0.990923168
16.458,9.76331033,5.246606298,0.980888011,58.58111741,0.989161365
16.459,9.8506497,5.17028144,0.983026229,58.57079164,0.989784615
16.46,9.981652444,5.109305566,0.983904164,58.56064277,0.990627429
16.461,10.15689825,5.102620942,0.985621817,58.55176924,0.988764874
16.462,10.28527065,5.012924326,0.988268906,58.54401079,0.989878708
16.463,10.4657283,4.971205297,0.989171862,58.58205931,0.990462346
16.464,10.66265513,4.978108166,0.990522651,58.61532652,0.988856094
16.465,10.81333086,4.905091306,0.991666524,58.65077936,0.990181837
16.466,11.01484579,4.91410054,0.99178703,58.68177706,0.990329042
16.467,11.20707958,4.937587129,0.992404149,58.70887948,0.98895446
16.468,11.35813873,4.897001432,0.992548491,58.73710309,0.990299017
16.469,11.56339543,4.933808045,0.991894607,58.73710309,0.989845997
16.47,11.7235277,4.956375905,0.9945791,58.76178002,0.990336678
16.471,11.72689059,4.850180537,0.997393903,58.78335595,0.993967371
16.472,11.63603005,4.807676543,0.999724362,58.77703974,0.994501481
16.473,11.40260127,4.681372918,1.00273571,58.77151725,0.996153983
16.474,11.14691342,4.490181436,1.004795571,58.76668874,0.998652319
16.475,10.86992284,4.352520679,1.006483532,58.78074981,0.99795238
16.476,10.55371924,4.148288925,1.008212721,58.79304392,0.999427783
16.477,10.30630173,3.986368313,1.009466863,58.85211442,1.000875667
16.478,10.06866844,3.856985959,1.010457478,58.9037619,0.999451831
16.479,9.839465801,3.672047223,1.011314357,58.94891917,1.000696575
16.48,9.711016912,3.559392521,1.011700464,58.99551735,1.001109419
16.481,9.595543488,3.495909595,1.012525286,59.03625984,0.999697361
16.482,9.486938831,3.373471472,1.013395008,59.07188247,1.001079888
16.483,9.4461196,3.363105155,1.014042107,59.09349742,1.001024138
16.484,9.368916962,3.376260855,1.015303042,59.11239615,1.000178076
16.485,9.275643663,3.328726082,1.016446635,59.12892,1.001832804
16.486,9.209287947,3.37439451,1.017141353,59.14771824,1.001222338
16.487,9.082205921,3.389455197,1.015614363,59.16415423,1.001065591
16.488,8.95778859,3.381581977,1.013701492,59.18724504,1.002717461
16.489,8.833354211,3.446438075,1.011944034,59.20743417,1.001433182
16.49,8.64896411,3.432357101,1.011263432,59.22508626,1.001920088
16.491,8.49291711,3.427507225,1.009789588,59.22019616,1.003308597
16.492,8.327990538,3.467076766,1.009099015,59.21592057,1.001690357
16.493,8.122999471,3.415964838,1.009219326,59.21218226,1.002659142
16.494,7.965215038,3.400143903,1.00858365,59.18014267,1.003636187
16.495,7.784759296,3.423482849,1.008856605,59.15212929,1.00207205
16.496,7.577143325,3.342238755,1.009493211,59.13349418,1.003420328
16.497,7.42460661,3.318966851,1.009384052,59.11720082,1.003829853
16.498,7.238916235,3.312163167,1.010047406,59.10295495,1.002624525
16.499,7.053025662,3.222591077,1.010384464,59.12310833,1.004176096
16.5,6.91180917,3.218770486,1.010226737,59.14072915,1.003884733
16.501,6.725657105,3.196695112,1.010780595,59.14072915,1.003242971
16.502,6.565056662,3.122945872,1.010432662,59.15613568,1.004636922
16.503,6.460210389,3.131433494,1.0094474,59.16108488,1.003072389
16.504,6.365792512,3.117260229,1.008486378,59.16541214,1.002006309
16.505,6.38946843,3.14147382,1.005943803,59.16919563,1.001813891
16.506,6.533055083,3.251943226,1.002897565,59.15428741,0.998475448
16.507,6.731660742,3.353777406,1.000765264,59.14125261,0.997006793
16.508,7.045173947,3.513992009,0.997561311,59.07803032,0.996513219
16.509,7.430990097,3.757425934,0.995047977,59.02275277,0.993473355
16.51,7.788801356,3.935834481,0.99384061,58.97442161,0.993181573
16.511,8.158779081,4.157272916,0.991282034,58.90737287,0.993362387
16.512,8.517401566,4.432954416,0.989725978,58.84874972,0.991015624
16.513,8.78779324,4.592130666,0.989054899,58.79749337,0.9918128
16.514,9.03559129,4.77159427,0.987017864,58.73557059,0.992279398
16.515,9.225021957,4.944175628,0.986458332,58.68142926,0.990600464
16.516,9.345416029,4.998525362,0.98566571,58.63409153,0.991903209
16.517,9.472308358,5.090753658,0.983731901,58.60336115,0.991889374
16.518,9.552766329,5.128606339,0.983558536,58.57649247,0.990633637
16.519,9.619082427,5.087889461,0.982591686,58.56282273,0.991944851
16.52,9.736668175,5.085996496,0.981866585,58.55087079,0.991121405
16.521,9.824512871,5.03615016,0.983517431,58.54042077,0.990585686
16.522,9.938306603,4.95717545,0.98437329,58.52801361,0.991876243
16.523,10.10599209,4.945562669,0.985720386,58.51716558,0.990384482
16.524,10.2395542,4.873632163,0.988509338,58.50768076,0.990646787
16.525,10.40477593,4.811954187,0.989743718,58.52808114,0.991894861
16.526,10.60429708,4.816889604,0.99088986,58.54591793,0.990163174
16.527,10.76029595,4.75743803,0.992428525,58.56151328,0.990943447
16.528,10.94967994,4.748399722,0.992794402,58.59718288,0.991954097
16.529,11.14693752,4.785326426,0.993283884,58.6283701,0.990077752
16.53,11.29788903,4.746709758,0.993781295,58.67197399,0.991150012
16.531,11.489625,4.767399046,0.993138681,58.71009845,0.991691377
16.532,11.67121506,4.813362418,0.993898559,58.74343205,0.990175909
16.533,11.74233292,4.736171039,0.997004788,58.74343205,0.993820198
16.534,11.70701075,4.70131597,0.9993852,58.73552781,0.995669885
16.535,11.52232372,4.627770755,1.002486639,58.72861684,0.996307626
16.536,11.26687155,4.420800227,1.004673893,58.72257433,0.999079133
16.537,11.00761367,4.283335394,1.006562637,58.74450364,0.999109426
16.538,10.68758556,4.093728149,1.008605048,58.76367722,0.999902456
16.539,10.41447277,3.91133755,1.009915586,58.78044139,1.001885524
16.54,10.17094539,3.784394961,1.010896101,58.84637532,1.000632554
16.541,9.911978423,3.597043866,1.012074762,58.90402374,1.001437435
16.542,9.746931729,3.455612662,1.012470534,58.95211133,1.002558411
16.543,9.625885791,3.382536975,1.013253802,58.99415606,1.000855368
16.544,9.493889104,3.251776208,1.01423434,59.03091729,1.001914852
16.545,9.437559458,3.202442044,1.014669018,59.06201236,1.002654332
16.546,9.375927351,3.22397011,1.015848533,59.08919991,1.00110585
16.547,9.274992887,3.162305135,1.017062134,59.11297096,1.002613759
16.548,9.214273533,3.185801676,1.01779989,59.12801168,1.002982311
16.549,9.108790567,3.228209647,1.017644259,59.14116232,1.001814317
16.55,8.977572858,3.203279849,1.015878898,59.15266041,1.003520717
16.551,8.864508872,3.263775645,1.013838958,59.19236144,1.003222216
16.552,8.692185656,3.285959762,1.012969528,59.22707349,1.002669813
16.553,8.52157121,3.260056254,1.011557968,59.23018231,1.004288494
16.554,8.369371415,3.295075768,1.010564982,59.23290046,1.003126517
16.555,8.165043771,3.26981979,1.010687304,59.23527704,1.003372073
16.556,7.99471103,3.231986012,1.009946178,59.20440444,1.004771129
16.557,7.829782115,3.262026076,1.009714727,59.1774114,1.003205342
16.558,7.615966261,3.200806391,1.010578404,59.15381041,1.004096092
16.559,7.452618395,3.158647717,1.010501289,59.14136406,1.005174887
16.56,7.281666758,3.16677595,1.010862955,59.13048176,1.003490218
16.561,7.080718488,3.086281105,1.011471798,59.11311481,1.004802728
16.562,6.93265915,3.065564974,1.011315857,59.09793025,1.005465898
16.563,6.755687864,3.07434155,1.011658027,59.08465385,1.004052685
16.564,6.566944829,2.98901066,1.01188135,59.0834596,1.005536442
16.565,6.430339645,2.977592936,1.011543047,59.0834596,1.00555098
16.566,6.254816053,2.964394834,1.012105846,59.08241542,1.004646433
16.567,6.092544873,2.888800669,1.012063487,59.08150246,1.006240903
16.568,5.961374439,2.905912123,1.011899455,59.07294792,1.005484983
16.569,5.779018077,2.88440218,1.012643354,59.06546837,1.005370228
16.57,5.625420976,2.831452574,1.012508548,59.05892873,1.006911954
16.571,5.486051678,2.854311807,1.012574891,59.06138615,1.005500562
16.572,5.297220786,2.818260684,1.013246071,59.06353477,1.006080906
16.573,5.150341082,2.789667971,1.01305189,59.06251256,1.007405165
16.574,4.992067274,2.831782792,1.013123357,59.06161881,1.005806621
16.575,4.792891038,2.779895347,1.013631155,59.06083736,1.006817888
16.576,4.645807597,2.764720098,1.01330246,59.07903923,1.007687571
16.577,4.473929983,2.792145723,1.013501814,59.09495378,1.006065796
16.578,4.286700721,2.728696175,1.013728226,59.10886844,1.007371536
16.579,4.1487152,2.73504253,1.013377822,59.12482403,1.007665841
16.58,3.969958703,2.758739829,1.013762289,59.13877457,1.006403971
16.581,3.795508489,2.693058818,1.013880235,59.15097204,1.007870107
16.582,3.664648584,2.704742298,1.013508234,59.16175664,1.007383973
16.583,3.487949906,2.701351934,1.014071314,59.171186,1.006773783
16.584,3.34055523,2.645151058,1.013848513,59.1645268,1.008286553
16.585,3.213545825,2.68200073,1.013603744,59.15870441,1.007081529
16.586,3.036720645,2.663372204,1.01413864,59.15361369,1.007225185
16.587,2.903926296,2.625112183,1.013781632,59.14561302,1.008599127
16.588,2.774203767,2.657550953,1.013688496,59.13861775,1.007020479
16.589,2.607862612,2.617330687,1.014042459,59.13250153,1.007751891
16.59,2.494352598,2.600347147,1.013624034,59.13011863,1.008797039
16.591,2.360469079,2.646107778,1.013658162,59.12803519,1.00705756
16.592,2.202078463,2.590622538,1.013928704,59.12034927,1.008197407
16.593,2.09951676,2.588297247,1.013484251,59.1136292,1.0087079
16.594,1.963414993,2.617415818,1.013720971,59.1077536,1.007219932
16.595,1.828662662,2.55756805,1.013835444,59.11510212,1.008599738
16.596,1.738809617,2.579950354,1.013428401,59.1215272,1.008456032
16.597,1.602453263,2.603488352,1.013892952,59.1215272,1.00744851
16.598,1.486179173,2.549908347,1.013825468,59.12714488,1.00888705
16.599,1.403476068,2.576981118,1.013434621,59.13196721,1.007951024
16.6,1.274655544,2.573055902,1.013973263,59.13618354,1.007716623
16.601,1.187247477,2.534162487,1.013625757,59.13987003,1.009089836
16.602,1.108695004,2.585175318,1.013428413,59.16599442,1.007537189
16.603,0.986110636,2.564113236,1.013870345,59.18883592,1.007974448
16.604,0.916261309,2.542849341,1.013431139,59.19877048,1.009107673
16.605,0.83753148,2.586493194,1.013396607,59.20745662,1.007350532
16.606,0.733069673,2.547330969,1.013715057,59.21505123,1.008291841
16.607,0.682871345,2.550293251,1.013248316,59.22160239,1.009042209
16.608,0.602446105,2.603573632,1.013330043,59.2273303,1.007332172
16.609,0.51089761,2.553794541,1.013529835,59.23233842,1.008568396
16.61,0.471443897,2.568454511,1.013043137,59.22036935,1.008735081
16.611,0.391689421,2.600780122,1.013377013,59.20990436,1.007442222
16.612,0.325856113,2.550404216,1.013342116,59.20075444,1.008830789
16.613,0.295860791,2.58949067,1.012966766,59.19169408,1.008236968
16.614,0.217198701,2.60771617,1.013470433,59.18377229,1.007639113
16.615,0.170706804,2.566971134,1.013245164,59.17106148,1.009002939
16.616,0.146287525,2.60564148,1.012933994,59.15994796,1.007697175
16.617,0.078508957,2.59582272,1.013389437,59.15023101,1.007848502
16.618,0.05875595,2.572914474,1.01299578,59.1433769,1.009079892
16.619,0.036016692,2.630362847,1.012868062,59.13738411,1.007383998
16.62,-0.022982259,2.600644227,1.013241344,59.13214439,1.008091063
16.621,-0.025081778,2.591738873,1.012757427,59.13628173,1.009021524
16.622,-0.046578107,2.637241754,1.012872068,59.13989915,1.007219162
16.623,-0.083672077,2.594923817,1.01310991,59.14682206,1.008341696
16.624,-0.068822971,2.612768954,1.012663504,59.15287502,1.008796824
16.625,-0.091932467,2.661348882,1.012879762,59.15816734,1.007328472
16.626,-0.114689992,2.614905071,1.013013449,59.17918462,1.008659477
16.627,-0.091116636,2.642361751,1.012529255,59.1975608,1.008370103
16.628,-0.113094051,2.667031196,1.013083931,59.21362776,1.007428356
16.629,-0.11141791,2.626708855,1.01287737,59.21362776,1.008852241
16.63,-0.084327975,2.677872102,1.012575741,59.22153158,1.007783601
16.631,-0.106766152,2.68415047,1.013112918,59.22844218,1.007673543
16.632,-0.088372202,2.657049505,1.012819317,59.23448437,1.008995272
16.633,-0.060495393,2.70387515,1.012633946,59.24644175,1.007374548
16.634,-0.07179704,2.683849524,1.013028833,59.25689652,1.007917859
16.635,-0.031577548,2.67819511,1.012669299,59.23946688,1.008997198
16.636,-0.00585994,2.738718557,1.012672329,59.22422751,1.007265564
16.637,-0.009293224,2.701246271,1.012979088,59.21090318,1.00824933
16.638,0.042813925,2.708508203,1.012530564,59.20386729,1.0088713
16.639,0.065979307,2.751971053,1.012783991,59.19771556,1.007262648
16.64,0.083249838,2.705479584,1.012944406,59.19233687,1.008554842
16.641,0.146760908,2.736303974,1.012546908,59.18309811,1.008586272
16.642,0.166457728,2.773186449,1.012992646,59.17502032,1.007418914
16.643,0.197212016,2.729397787,1.01298231,59.16795762,1.008841367
16.644,0.265029427,2.764330541,1.012533308,59.1644849,1.008056763
16.645,0.285311782,2.771377803,1.013097117,59.16144857,1.007678637
16.646,0.33938291,2.74110901,1.012850364,59.16539937,1.009069915
16.647,0.407130916,2.797960285,1.012637576,59.1688537,1.007633914
16.648,0.426919264,2.78461617,1.013154005,59.17187394,1.007989417
16.649,0.49395223,2.766373013,1.012856373,59.17809561,1.00916415
16.65,0.558416148,2.813001205,1.012829651,59.18353543,1.007432766
16.651,0.590635013,2.777582461,1.013216198,59.18829167,1.008321884
16.652,0.675262276,2.783812427,1.012865518,59.21646382,1.009137809
16.653,0.733827234,2.840301044,1.012992099,59.24109574,1.007417324
16.654,0.772468198,2.796826342,1.013228437,59.25732026,1.008645258
16.655,0.862345192,2.815656937,1.012823585,59.27150595,1.008896736
16.656,0.914228635,2.849900597,1.013184114,59.28390901,1.007595403
16.657,0.970893592,2.805769381,1.013227533,59.3004756,1.008989659
16.658,1.064524448,2.849866432,1.012931336,59.31496036,1.008478418
16.659,1.108016551,2.869835845,1.013452638,59.32762491,1.007854325
16.66,1.173478931,2.833512009,1.013341332,59.32543233,1.009271831
16.661,1.263764067,2.876099203,1.01309906,59.32543233,1.007997793
16.662,1.306423143,2.865708599,1.013617198,59.32351528,1.008175291
16.663,1.390858331,2.846739735,1.013334024,59.32183913,1.009472762
16.664,1.474972278,2.905238436,1.01327515,59.31411221,1.007755104
16.665,1.516740988,2.874680834,1.013681807,59.30735627,1.008524873
16.666,1.608990859,2.871511777,1.013359146,59.29046767,1.009502167
16.667,1.68420004,2.916490445,1.013487543,59.27570135,1.007794887
16.668,1.736267991,2.872509047,1.013767053,59.26279062,1.008964508
16.669,1.838139989,2.89334755,1.01346303,59.25865406,1.009410959
16.67,1.902452622,2.937495116,1.013756096,59.25503732,1.00797319
16.671,1.958856314,2.891257792,1.013920887,59.25187507,1.009377724
16.672,2.060181561,2.921142505,1.013584689,59.24749472,1.009056682
16.673,2.115338524,2.937947715,1.014086519,59.24366481,1.008254645
16.674,2.187439862,2.900357812,1.013993907,59.24792474,1.009725401
16.675,2.284999056,2.950377706,1.013752022,59.25164935,1.008574155
16.676,2.331044614,2.945384781,1.014252096,59.25490591,1.008595002
16.677,2.412112064,2.920217369,1.014060552,59.26614862,1.009954945
16.678,2.503884032,2.963312432,1.013994444,59.27597854,1.008338336
