t|Main,V_BESS2|BESS_2,freq_BESS_2|BESS_2,Vrms_BESS_2|BESS_2,Q_BESS2|BESS_2,P_BESS2|BESS_2
7.668,1.004746196,1.001025136,59.86024749,-1.252499506,1.966812633
7.669,1.004662947,1.001566047,59.85954514,-1.232721882,2.041376578
7.67,1.00469954,0.999663542,59.85893105,-1.143677899,2.005402171
7.671,1.004737178,1.001373807,59.85839412,-1.246003158,1.974188735
7.672,1.004655214,1.0009646,59.85792467,-1.19979647,2.037536827
7.673,1.004724432,0.999957444,59.86464163,-1.176451965,1.975441247
7.674,1.004712016,1.001753719,59.87051451,-1.261737954,1.995180064
7.675,1.004642514,1.000221412,59.85356836,-1.163636565,2.036670792
7.676,1.004766122,1.00031406,59.83875173,-1.179899759,1.954265862
7.677,1.004704487,1.001911457,59.82579701,-1.238800576,1.990612464
7.678,1.004671748,0.999788996,59.82579701,-1.176253159,2.011005469
7.679,1.004763814,1.00077929,59.81713996,-1.247371839,1.954907018
7.68,1.004698958,1.001827536,59.80957079,-1.265625852,2.030441609
7.681,1.004702975,0.999568448,59.80295279,-1.163558702,2.022124035
7.682,1.004738844,1.001132115,59.81184216,-1.264642615,1.977855152
7.683,1.004652673,1.001342933,59.81961446,-1.234064803,2.049525617
7.684,1.004695094,0.999831206,59.82641006,-1.178416437,2.007993355
7.685,1.004713316,1.001587638,59.83199823,-1.269846518,2.005250258
7.686,1.004613069,1.000650717,59.83688417,-1.185900773,2.06207013
7.687,1.004725794,1.000060761,59.83703649,-1.16348419,1.985588867
7.688,1.004707083,1.001776349,59.83716968,-1.238617064,1.999655469
7.689,1.004647535,0.999985084,59.83728613,-1.174314607,2.037003368
7.69,1.00475615,1.000447088,59.83846097,-1.215839808,1.966623182
7.691,1.004719354,1.001845464,59.83948818,-1.261771931,2.026482509
7.692,1.004683076,0.999616237,59.84038631,-1.153456438,2.035887107
7.693,1.004758825,1.000781899,59.84733907,-1.237118991,1.971447229
7.694,1.004660824,1.001606478,59.85341812,-1.241260212,2.038770529
7.695,1.004668388,0.999666678,59.85784863,-1.178226358,2.018495518
7.696,1.004713242,1.001264527,59.86172238,-1.272386835,1.996347408
7.697,1.004631167,1.001142041,59.86510934,-1.219811696,2.068769144
7.698,1.004702042,0.999748238,59.86807069,-1.16263505,2.01309552
7.699,1.004710704,1.001568924,59.86128283,-1.256577948,2.009510624
7.7,1.004639551,1.00033141,59.85534795,-1.200054811,2.066421278
7.701,1.004750228,1.000092617,59.84659746,-1.210976194,1.997637108
7.702,1.004709145,1.001766757,59.83894659,-1.276205723,2.043203218
7.703,1.004651816,0.999731693,59.84111641,-1.165727674,2.072911268
7.704,1.004729585,1.000476428,59.84301355,-1.216251693,1.996705227
7.705,1.004654316,1.001687565,59.84467229,-1.243238768,2.052907343
7.706,1.004653819,0.999558243,59.84612259,-1.170484044,2.052477164
7.707,1.004704322,1.00093395,59.84170071,-1.249484342,2.008340277
7.708,1.004612835,1.001420509,59.83783449,-1.227173257,2.082016077
7.709,1.004651777,0.99954386,59.832037,-1.143299015,2.044862478
7.71,1.004711946,1.001257719,59.82696805,-1.246404843,2.015532902
7.711,1.004625166,1.00083095,59.82253609,-1.206302915,2.08254559
7.712,1.004714497,0.999845798,59.81315016,-1.189641369,2.021876378
7.713,1.004719093,1.001581325,59.80494371,-1.282395158,2.047555823
7.714,1.004647658,1.000063134,59.79776851,-1.189603061,2.097149242
7.715,1.004758939,1.000132455,59.79190484,-1.211263231,2.021134617
7.716,1.004688537,1.001686391,59.78677801,-1.265449692,2.067088235
7.717,1.00465139,0.999554972,59.78229544,-1.192723583,2.091481523
7.718,1.004747428,1.00053456,59.78176442,-1.252519025,2.036514354
7.719,1.004661119,1.001600196,59.78130013,-1.272846619,2.112967011
7.72,1.004666118,0.999316205,59.77922873,-1.179337007,2.107674866
7.721,1.004725973,1.000904103,59.77741762,-1.278742655,2.068314055
7.722,1.004638711,1.001150907,59.7758341,-1.256541404,2.147426232
7.723,1.004687021,0.999539211,59.7760992,-1.205177774,2.112075891
7.724,1.004697774,1.001333907,59.77633099,-1.294319278,2.118370077
7.725,1.004616073,1.000441517,59.77653364,-1.199814064,2.180109863
7.726,1.004723383,0.999850396,59.79244648,-1.166211388,2.104037187
7.727,1.004685354,1.001595157,59.80635965,-1.227076772,2.117086551
7.728,1.004641397,0.999696563,59.81289741,-1.149702607,2.145859401
7.729,1.0047325,1.00023787,59.81861362,-1.184174674,2.067747804
7.73,1.004678161,1.001630401,59.8236115,-1.207585113,2.114324136
7.731,1.004674321,0.999425047,59.82798134,-1.089155367,2.105484155
7.732,1.004752533,1.000672092,59.83520899,-1.164682389,2.022761349
7.733,1.004668688,1.001457324,59.84152839,-1.170910189,2.072276946
7.734,1.004698948,0.999484503,59.83692567,-1.115621392,2.035660247
7.735,1.004753569,1.001107516,59.83290135,-1.223736067,2.003060908
7.736,1.004688787,1.0009683,59.83793306,-1.179916914,2.066608477
7.737,1.00474642,0.999668413,59.83793306,-1.136707432,2.003205058
7.738,1.004749553,1.001464953,59.84233246,-1.239342178,1.99937614
7.739,1.004669507,1.000159062,59.84617902,-1.190250666,2.055806352
7.74,1.0047835,0.999959157,59.84954221,-1.211539605,1.989521395
7.741,1.00473276,1.001641845,59.84530003,-1.278304332,2.038709796
7.742,1.004674717,0.999571324,59.84159094,-1.17127469,2.070745468
7.743,1.00477346,1.000352885,59.83908583,-1.222057888,1.996619796
7.744,1.004694304,1.001600396,59.83689552,-1.244702395,2.054579169
7.745,1.0046727,0.999370346,59.84607719,-1.17306427,2.053809746
7.746,1.004736113,1.000796243,59.85410506,-1.255585155,2.011941487
7.747,1.004660198,1.001254324,59.86112412,-1.22851935,2.085761833
7.748,1.00468871,0.999479177,59.86726113,-1.144422989,2.048173861
7.749,1.004719764,1.001249294,59.86643213,-1.245216763,2.02065325
7.75,1.00462657,1.00071027,59.8657073,-1.199102766,2.08477595
7.751,1.004708838,0.999795535,59.87064035,-1.182441282,2.022946655
7.752,1.004697827,1.001531599,59.8749535,-1.266590174,2.046422082
7.753,1.004634838,1.000016594,59.87872464,-1.165822286,2.091727844
7.754,1.004732354,1.000180242,59.87904607,-1.183569531,2.008285959
7.755,1.004677644,1.001694641,59.87932711,-1.22979447,2.046759899
7.756,1.004664573,0.999572806,59.87957284,-1.157575665,2.063606758
7.757,1.004770021,1.000535943,59.87241305,-1.220028555,2.002446952
7.758,1.004703853,1.001567234,59.86615298,-1.226097728,2.070957978
7.759,1.004694599,0.999504789,59.86067958,-1.12776215,2.052086722
7.76,1.004773321,1.001036017,59.86491244,-1.227295692,2.000260959
7.761,1.004682009,1.001267756,59.86861338,-1.202116346,2.066267139
7.762,1.004734404,0.999687872,59.87571922,-1.160152175,2.017721997
7.763,1.004749733,1.001468559,59.88193212,-1.261424684,2.017596204
7.764,1.00466236,1.000583419,59.88736428,-1.181590756,2.078069534
7.765,1.004780567,0.999974353,59.88513697,-1.1678874,2.0009984
7.766,1.004732915,1.001731594,59.88318955,-1.240252738,2.02226217
7.767,1.004679072,0.999850112,59.88148685,-1.174803985,2.059386037
7.768,1.004767859,1.000350804,59.87985042,-1.216486017,1.992853789
7.769,1.004712232,1.00173904,59.87841962,-1.251281439,2.054812209
7.77,1.004682889,0.999585782,59.87288689,-1.144890726,2.061418404
7.771,1.004745145,1.000829016,59.86804942,-1.227389488,1.995951226
7.772,1.004660904,1.001601346,59.86381985,-1.21726273,2.061004054
7.773,1.004686769,0.99966849,59.86012177,-1.148073227,2.03186385
7.774,1.004735763,1.001291455,59.8670935,-1.241224082,2.005484318
7.775,1.004643879,1.001138643,59.87318913,-1.18285247,2.070333855
7.776,1.004714638,0.999816416,59.86289535,-1.134593122,2.002067607
7.777,1.004725226,1.001600156,59.85389511,-1.232077259,1.995587408
7.778,1.004665844,1.000319919,59.83887827,-1.182869054,2.047570644
7.779,1.004771509,1.000150087,59.82574849,-1.208558288,1.981022654
7.78,1.004729265,1.001780951,59.81426865,-1.275913323,2.032683069
7.781,1.004667881,0.999804831,59.80423141,-1.173153192,2.066349109
7.782,1.004771323,1.000556926,59.81010645,-1.229160487,1.995234503
7.783,1.004673187,1.001788401,59.81524322,-1.246021154,2.05597793
7.784,1.00465785,0.999518397,59.82399287,-1.164127564,2.052134824
7.785,1.004719941,1.000940254,59.83164301,-1.240475224,2.007780115
7.786,1.004645896,1.001442222,59.82714206,-1.206697326,2.076541708
7.787,1.004696877,0.999550001,59.82320672,-1.123702871,2.028874898
7.788,1.004729162,1.001337936,59.8197659,-1.22791911,1.99700289
7.789,1.004645726,1.000776319,59.81675748,-1.183137181,2.054552964
7.79,1.00474873,0.999891583,59.82503958,-1.17179467,1.989247164
7.791,1.004740803,1.001661164,59.83228092,-1.257976172,2.013725918
7.792,1.004657412,1.000014083,59.83167269,-1.163390675,2.059218765
7.793,1.004765786,1.000253863,59.8311409,-1.188046739,1.978259408
7.794,1.004694457,1.001732598,59.83067593,-1.24108823,2.020689522
7.795,1.004654093,0.999523683,59.83662854,-1.168353694,2.039755508
7.796,1.004742251,1.000575426,59.84183313,-1.23404635,1.981826999
7.797,1.004655291,1.00153091,59.84638368,-1.23858223,2.052876378
7.798,1.004671899,0.999346365,59.84638368,-1.139856091,2.034673029
7.799,1.004742251,1.000907691,59.8383373,-1.238264999,1.985936352
7.8,1.004645874,1.001089831,59.83130206,-1.212228564,2.05300194
7.801,1.004695559,0.99958478,59.8251509,-1.169279538,2.006686263
7.802,1.004746452,1.001325105,59.818364,-1.265412034,2.008894083
7.803,1.004655732,1.000389248,59.81242997,-1.185635406,2.06938234
7.804,1.004764865,0.999814686,59.815385,-1.171632074,1.992006658
7.805,1.004726246,1.001556291,59.81796868,-1.245065103,2.014764679
7.806,1.004656147,0.999645203,59.8202277,-1.173966337,2.052468265
7.807,1.004757521,1.000122456,59.82220283,-1.213483864,1.983740998
7.808,1.004687584,1.001529435,59.81518506,-1.251642689,2.045995611
7.809,1.004663973,0.999197931,59.80904917,-1.146916108,2.050743012
7.81,1.004725847,1.000497058,59.80814206,-1.227418613,1.985857352
7.811,1.004638632,1.001256468,59.80734894,-1.224886992,2.051941258
7.812,1.004676803,0.999265685,59.78901534,-1.162742334,2.026642633
7.813,1.004735815,1.000962792,59.77298561,-1.258761476,2.006121967
7.814,1.00464152,1.00076439,59.75897023,-1.21255786,2.078341801
7.815,1.004724827,0.999450522,59.74671608,-1.169074047,2.018940919
7.816,1.004730722,1.001236405,59.74615201,-1.267036078,2.023296874
7.817,1.00465164,0.999939457,59.74565883,-1.205765577,2.081747381
7.818,1.004741706,0.999764867,59.74506416,-1.217381232,2.01679238
7.819,1.004712905,1.001383469,59.74454422,-1.296644941,2.07202047
7.82,1.004655927,0.999301877,59.74957684,-1.200059048,2.107637919
7.821,1.00475267,1.000060169,59.75397705,-1.256199437,2.041403705
7.822,1.004668515,1.001300921,59.7578243,-1.276662673,2.10920219
7.823,1.004659785,0.99910241,59.7611881,-1.199134172,2.113716386
7.824,1.004740815,1.0005269,59.77154946,-1.26762004,2.078206042
7.825,1.00463564,1.001062032,59.78060877,-1.232143454,2.154525054
7.826,1.004684065,0.999070623,59.79311885,-1.139959177,2.110882032
7.827,1.004709734,1.00087688,59.80405687,-1.234754191,2.081171042
7.828,1.004618557,1.000373765,59.81362037,-1.177745311,2.136053861
7.829,1.004729222,0.99943096,59.82591862,-1.156345545,2.064295249
7.83,1.004702935,1.001243585,59.83667142,-1.235295673,2.082079457
7.831,1.004629047,0.999608539,59.84607299,-1.126608797,2.11294835
7.832,1.004755145,0.999845823,59.84855127,-1.14081335,2.018628795
7.833,1.00471349,1.001397813,59.85071812,-1.189308451,2.046026684
7.834,1.004698375,0.999167101,59.85261268,-1.119731202,2.046883706
7.835,1.004781055,1.000278376,59.85489193,-1.187587165,1.976976166
7.836,1.004706515,1.001267691,59.85688476,-1.203252683,2.038772651
7.837,1.00472702,0.999028016,59.85857378,-1.113191428,2.013856076
7.838,1.004779632,1.000632367,59.86005055,-1.223351976,1.96347076
7.839,1.004686662,1.000808804,59.86134174,-1.20706106,2.030200968
7.84,1.004728086,0.999304268,59.85803216,-1.172924594,1.984177587
7.841,1.004755055,1.001040442,59.85513848,-1.276513727,1.990861157
7.842,1.004669223,1.000105509,59.85260842,-1.195095974,2.052349139
7.843,1.00477109,0.999618921,59.84989416,-1.179281898,1.978386652
7.844,1.004734884,1.001316011,59.84752098,-1.251349997,2.002258027
7.845,1.004681522,0.999439867,59.85694985,-1.18114835,2.039112528
7.846,1.004781495,0.999975866,59.86519387,-1.223699057,1.971576743
7.847,1.004719125,1.00138067,59.8724019,-1.257495857,2.034926438
7.848,1.004682143,0.999092224,59.87870415,-1.14408858,2.038839801
7.849,1.004752725,1.000365191,59.8749481,-1.222885201,1.972990786
7.85,1.004663525,1.001146814,59.87166404,-1.224544731,2.03811079
7.851,1.004676461,0.999209403,59.86448005,-1.163954619,2.010622892
7.852,1.004706365,1.00090101,59.85819882,-1.259572062,1.989943953
7.853,1.004598957,1.000659231,59.8496107,-1.200854651,2.056575362
7.854,1.004700903,0.999459513,59.8421018,-1.148586971,1.99303004
7.855,1.004703617,1.001274031,59.8355365,-1.241810695,1.990823433
7.856,1.004628261,0.999922533,59.82979621,-1.183280587,2.041597961
7.857,1.004732656,0.999840581,59.82232723,-1.203346581,1.969003809
7.858,1.004708476,1.00144157,59.81579683,-1.266265987,2.016272796
7.859,1.004683817,0.999418507,59.81579683,-1.154442672,2.039771941
7.86,1.004764393,1.000236549,59.81052075,-1.205815508,1.961677941
7.861,1.004697581,1.001405503,59.80590768,-1.234212056,2.018689205
7.862,1.004676344,0.999323631,59.82243064,-1.165675878,2.01335645
7.863,1.004755205,1.000715474,59.83687727,-1.250860313,1.971984798
7.864,1.004647735,1.001166126,59.84950848,-1.224208312,2.045682955
7.865,1.004695943,0.999411703,59.86055241,-1.141698711,2.004333293
7.866,1.004741455,1.001148208,59.86707007,-1.249874159,1.980357836
7.867,1.004650984,1.000626783,59.87276871,-1.21361965,2.046713734
7.868,1.004759815,0.999704176,59.88222197,-1.207371662,1.985960209
7.869,1.004738927,1.001479829,59.89048731,-1.293632246,2.020012617
7.87,1.004657127,0.999900023,59.89771399,-1.190218339,2.066785091
7.871,1.004765636,1.000072046,59.89944654,-1.208013073,1.990216641
7.872,1.004707295,1.001620359,59.90096137,-1.24907903,2.03479244
7.873,1.004665245,0.999502154,59.90228583,-1.173207031,2.050909825
7.874,1.004736995,1.000575823,59.90734367,-1.234358752,1.992226295
7.875,1.004642844,1.001562448,59.91176592,-1.235630831,2.061464818
7.876,1.004684567,0.999390871,59.91563246,-1.129766257,2.038756089
7.877,1.004722737,1.001007851,59.91771919,-1.231725757,1.988339336
7.878,1.004650847,1.001151611,59.9195437,-1.192145476,2.049829222
7.879,1.004702955,0.999673298,59.89886273,-1.140977721,1.989536631
7.88,1.004739444,1.001424413,59.88078061,-1.232925524,1.98120176
7.881,1.004656521,1.000479368,59.86497076,-1.148071712,2.026206163
7.882,1.004749638,0.999987061,59.85922667,-1.139943434,1.940699168
7.883,1.004693438,1.001684355,59.8542044,-1.217049468,1.956569308
7.884,1.004655841,0.999817047,59.84981325,-1.159287499,1.987122241
7.885,1.004762588,1.000373483,59.83872887,-1.213432491,1.916103926
7.886,1.004707799,1.00175065,59.82903739,-1.259376755,1.980890161
7.887,1.00467686,0.99953302,59.82430822,-1.154500826,1.987311925
7.888,1.004762308,1.000761421,59.82017335,-1.248106758,1.928687337
7.889,1.004673753,1.001525003,59.81655807,-1.252284918,2.002218205
7.89,1.004691517,0.999533451,59.8133971,-1.196811281,1.979597081
7.891,1.004727839,1.001165448,59.81835263,-1.292895501,1.967069349
7.892,1.004639606,1.000984368,59.82268543,-1.234112394,2.043291569
7.893,1.004727561,0.999716394,59.81416393,-1.183013582,1.98962101
7.894,1.004728426,1.001543485,59.80671328,-1.273289056,1.996860198
7.895,1.00463292,1.000179017,59.79876351,-1.211473176,2.055107138
7.896,1.004737339,1.000089888,59.79181274,-1.226792829,1.987564737
7.897,1.004703256,1.001732284,59.78573543,-1.284613477,2.039237301
7.898,1.00464205,0.999665437,59.78042181,-1.165256666,2.065013744
7.899,1.004725874,1.000493266,59.78653359,-1.218114187,1.989797349
7.9,1.004644437,1.001651888,59.79187733,-1.239701478,2.047841297
7.901,1.004651476,0.999476835,59.81028492,-1.168997045,2.039860362
7.902,1.004717569,1.000907745,59.82637935,-1.249537702,1.997490917
7.903,1.004628148,1.001317773,59.84045129,-1.221473169,2.069541399
7.904,1.004665473,0.999592854,59.8333756,-1.140677265,2.029685776
7.905,1.004723527,1.001302827,59.82718907,-1.24624451,2.005767296
7.906,1.004639861,1.000763111,59.82177996,-1.201408381,2.069876288
7.907,1.004739815,0.999906288,59.81976089,-1.192988693,2.004179051
7.908,1.004736121,1.001614422,59.81799555,-1.281578767,2.033714396
7.909,1.004659458,1.000038454,59.81645204,-1.179430431,2.077089476
7.91,1.004782101,1.000193306,59.81544752,-1.205685135,1.997983792
7.911,1.004714024,1.001711842,59.81456923,-1.256416698,2.044880285
7.912,1.00467175,0.999533006,59.81992068,-1.187167213,2.063104169
7.913,1.004756681,1.000568147,59.82459964,-1.254931835,2.009047835
7.914,1.00465741,1.001564265,59.82869063,-1.268587676,2.086601912
7.915,1.004686696,0.999435731,59.8230041,-1.174181488,2.076982211
7.916,1.00473352,1.001034169,59.81803217,-1.278765009,2.040780305
7.917,1.004634234,1.001186222,59.81368502,-1.252483328,2.119237717
7.918,1.004693553,0.999672908,59.81368502,-1.208399489,2.076461386
7.919,1.004721918,1.001441171,59.79536837,-1.295297716,2.08542178
7.92,1.004619858,1.000465449,59.77935345,-1.190650138,2.142211204
7.921,1.00472112,0.999969926,59.7906836,-1.162172438,2.061721787
7.922,1.004691565,1.001662994,59.80058997,-1.220005282,2.076007006
7.923,1.004649779,0.999736021,59.80925146,-1.14610803,2.098813128
7.924,1.004737955,1.000323707,59.81682452,-1.191604825,2.019562971
7.925,1.004663433,1.001682595,59.81211667,-1.233410955,2.073750158
7.926,1.004663951,0.999497344,59.80800042,-1.130432746,2.070875187
7.927,1.004751035,1.000765385,59.81378072,-1.223036231,2.004301997
7.928,1.004673118,1.001518225,59.81883464,-1.23073022,2.07255897
7.929,1.004694423,0.999570687,59.8167711,-1.17659991,2.045760252
7.93,1.004732954,1.00117685,59.81496687,-1.278219696,2.030651365
7.931,1.004652149,1.001003698,59.81338936,-1.217128157,2.103537566
7.932,1.004735204,0.999747793,59.81201009,-1.16490874,2.0438507
7.933,1.004719449,1.001538377,59.81657305,-1.251018262,2.045444565
7.934,1.004634755,1.000145656,59.82056261,-1.189052428,2.095372729
7.935,1.004763578,1.000030895,59.82891392,-1.205189393,2.023474118
7.936,1.004731271,1.001717993,59.83621577,-1.263620236,2.070475177
7.937,1.004664792,0.999647602,59.8412932,-1.147700287,2.089672952
7.938,1.004769747,1.000508523,59.84573257,-1.201935644,2.010336489
7.939,1.004696264,1.001729201,59.84961408,-1.223123226,2.063927869
7.94,1.004705529,0.999519284,59.85300782,-1.154089244,2.052524302
7.941,1.004770022,1.000965103,59.84996478,-1.241241076,2.009277171
7.942,1.004666226,1.001380651,59.84730414,-1.213974882,2.080131397
7.943,1.004706775,0.999638533,59.84768251,-1.135545995,2.036328831
7.944,1.00474464,1.001397061,59.84801334,-1.240844731,2.011418739
7.945,1.004655272,1.000751027,59.84830259,-1.196662671,2.072962572
7.946,1.004741162,0.999932294,59.85313239,-1.183945445,2.008865164
7.947,1.004732092,1.001670332,59.85735526,-1.268881298,2.03664571
7.948,1.004675603,1.000093506,59.86104748,-1.163330166,2.07707817
7.949,1.004781547,1.000313808,59.85528855,-1.184974772,1.993816586
7.95,1.004710197,1.001807292,59.85025331,-1.227929871,2.033144776
7.951,1.004684679,0.999699435,59.84585081,-1.156906286,2.044636547
7.952,1.004778506,1.000714164,59.84633243,-1.223569374,1.985193675
7.953,1.004693171,1.001708195,59.84675353,-1.229077303,2.055633553
7.954,1.004697016,0.999608983,59.84774599,-1.131315304,2.035825803
7.955,1.004761017,1.001156512,59.84861374,-1.236612082,1.989667855
7.956,1.004668326,1.001316745,59.84937245,-1.209823261,2.058227316
7.957,1.004724661,0.999857692,59.84238007,-1.167906807,2.01057185
7.958,1.004745738,1.001633114,59.83626638,-1.266444127,2.015701999
7.959,1.004646371,1.00064812,59.83092097,-1.179964024,2.073212227
7.96,1.004760391,1.00012439,59.83290321,-1.166567875,1.995287732
7.961,1.004718351,1.001845754,59.83463637,-1.233062113,2.016931119
7.962,1.004668236,0.999961943,59.83516191,-1.166662746,2.049489312
7.963,1.004754986,1.000532356,59.83562142,-1.210854305,1.981200983
7.964,1.004695359,1.001877789,59.83602318,-1.245339652,2.044159771
7.965,1.004674826,0.999706712,59.83637445,-1.137185281,2.047194605
7.966,1.004757714,1.000969038,59.84086061,-1.223290843,1.983086432
7.967,1.004678756,1.001677981,59.84478302,-1.210873304,2.048132875
7.968,1.004699608,0.999927042,59.8468548,-1.142304508,2.015275982
7.969,1.00474628,1.001499691,59.84866624,-1.236358373,1.990649859
7.97,1.004662632,1.001292926,59.84183385,-1.175810871,2.054578864
7.971,1.004742103,1.000016367,59.83586004,-1.12875272,1.985555057
7.972,1.004737837,1.001762445,59.83063693,-1.225463836,1.982514817
7.973,1.004659797,1.000463981,59.82607017,-1.177596044,2.033014508
7.974,1.004788407,1.000314687,59.83715233,-1.205639065,1.965750123
7.975,1.004735433,1.001958067,59.84684186,-1.272921837,2.02116804
7.976,1.00465978,0.999908129,59.84340248,-1.168010945,2.05109903
7.977,1.004769515,1.000689663,59.8403953,-1.224988183,1.981305605
7.978,1.004661518,1.001911823,59.85499496,-1.239446747,2.042840882
7.979,1.004668965,0.999796607,59.85499496,-1.158983839,2.034777401
7.98,1.004729307,1.00120358,59.86775996,-1.238269643,1.992956483
7.981,1.004630496,1.001648022,59.87892087,-1.204296153,2.062709374
7.982,1.004687605,0.999766685,59.88867926,-1.12323971,2.014557383
7.983,1.004742167,1.001531338,59.88754183,-1.22860268,1.987929224
7.984,1.004658135,1.000946155,59.88654734,-1.18670528,2.047868332
7.985,1.004754397,1.000079562,59.88567782,-1.177513548,1.983182364
7.986,1.004740943,1.001848218,59.87541888,-1.266071708,2.012928446
7.987,1.004667271,1.000142765,59.86644911,-1.170888692,2.058408081
7.988,1.004761287,1.000409539,59.86560746,-1.194869584,1.981070688
7.989,1.004660092,1.001887957,59.86487158,-1.243962237,2.027536859
7.99,1.004627497,0.999777826,59.86422818,-1.171458844,2.045528938
7.991,1.004725228,1.000825443,59.86928056,-1.239281571,1.992031463
7.992,1.004643592,1.001773328,59.87369804,-1.241848112,2.066978155
7.993,1.004646103,0.999572641,59.87756041,-1.141521002,2.047794044
7.994,1.004716462,1.001133839,59.87848423,-1.239971893,2.004778207
7.995,1.00463659,1.001275887,59.87929196,-1.213477033,2.073695319
7.996,1.004683567,0.999775051,59.85611307,-1.16845835,2.027256214
7.997,1.004716546,1.001548772,59.83584692,-1.263951483,2.032665438
7.998,1.004625532,1.000540203,59.81812749,-1.183261824,2.092270461
7.999,1.004740617,1.000036648,59.80263476,-1.169088267,2.016640581
8.0,1.004684487,1.001775589,59.79546033,-1.237820579,2.042081591
8.001,1.004629857,0.999853687,59.78918746,-1.167946048,2.077104844
8.002,1.004727253,1.000403809,59.79777154,-1.210145388,2.009216039
8.003,1.004643481,1.001791705,59.80527691,-1.247309825,2.073757298
8.004,1.004640304,0.999445428,59.8026313,-1.142304676,2.076585738
8.005,1.004715944,1.000762523,59.80031815,-1.224472838,2.015180382
8.006,1.004614813,1.001456258,59.79829569,-1.221329149,2.083159352
8.007,1.004649209,0.999529653,59.79652737,-1.158876464,2.058376303
8.008,1.004724628,1.001219621,59.77962029,-1.255884458,2.041330886
8.009,1.004635023,1.000949521,59.76483782,-1.208402025,2.113539039
8.01,1.004712501,0.99974985,59.76527107,-1.164788901,2.055339649
8.011,1.004719538,1.001493115,59.76564987,-1.257047435,2.062834762
8.012,1.004630403,1.0001814,59.76598107,-1.194157992,2.119349299
8.013,1.00474795,1.000061383,59.76860667,-1.204743613,2.052608199
8.014,1.00467607,1.001664025,59.77090234,-1.254734182,2.102568688
8.015,1.00462369,0.999554492,59.77290952,-1.13142474,2.121046961
8.016,1.004727477,1.000331828,59.77286433,-1.171298835,2.036377953
8.017,1.004638311,1.001561432,59.77282483,-1.184888678,2.081862691
8.018,1.004647736,0.999408858,59.77279029,-1.112252561,2.063331145
8.019,1.004723174,1.000812244,59.77849787,-1.194750352,2.011859055
8.02,1.004635602,1.001311716,59.78348822,-1.179143034,2.076755659
8.021,1.004701385,0.999442091,59.78690492,-1.113707334,2.028636535
8.022,1.004742447,1.001208482,59.78989226,-1.229227638,2.006836571
8.023,1.004639014,1.000658821,59.79250421,-1.193554869,2.072386825
8.024,1.00475386,0.999720522,59.79478793,-1.186701164,2.013519138
8.025,1.004720113,1.00151006,59.80592252,-1.273015548,2.049234031
8.026,1.004642693,0.999815233,59.8156579,-1.168863518,2.095267515
8.027,1.004742623,1.000045865,59.81808716,-1.183644313,2.017290898
8.028,1.00466928,1.001572926,59.82021115,-1.225263824,2.060246196
8.029,1.004667841,0.999404997,59.81599791,-1.150582771,2.072260415
8.03,1.004754053,1.000475403,59.81231412,-1.210377709,2.012839204
8.031,1.004672925,1.001457068,59.80909326,-1.212908723,2.080732474
8.032,1.004689057,0.999323965,59.80627713,-1.117178974,2.057594045
8.033,1.004755485,1.000902147,59.81813972,-1.218427278,2.012920391
8.034,1.004666006,1.001089197,59.82851161,-1.196135851,2.080405364
8.035,1.004700432,0.999493361,59.82610052,-1.157677616,2.032650269
8.036,1.004709644,1.001261283,59.82399242,-1.258169306,2.041001319
8.037,1.004613928,1.000309609,59.82214923,-1.174570216,2.101378313
8.038,1.004723465,0.999806663,59.82501021,-1.159826633,2.027295089
8.039,1.004676106,1.00152604,59.82751167,-1.228383901,2.05316919
8.04,1.004629274,0.999636163,59.82969878,-1.159645663,2.087215271
8.041,1.004733163,1.000157073,59.81693992,-1.201434834,2.019824785
8.042,1.00467292,1.001568656,59.80578438,-1.231867693,2.081864023
8.043,1.004666834,0.999304615,59.79603068,-1.12335306,2.081586019
8.044,1.004753397,1.000606061,59.80530864,-1.203158034,2.018390707
8.045,1.004661163,1.001375053,59.81342069,-1.20387488,2.083498352
8.046,1.004691517,0.999304534,59.83104704,-1.145385836,2.054775922
8.047,1.004743086,1.001027418,59.8464584,-1.243358394,2.0362692
8.048,1.004625767,1.00078726,59.85993312,-1.185035647,2.10390259
8.049,1.004706056,0.999610966,59.87171455,-1.136741243,2.042111141
8.05,1.004702606,1.001416673,59.86746829,-1.226089475,2.044210391
8.051,1.004633487,1.000024894,59.86375564,-1.166209955,2.093774635
8.052,1.004739321,0.999969817,59.85685423,-1.185415689,2.023467609
8.053,1.004704709,1.001574458,59.85082007,-1.243631976,2.071900716
8.054,1.004665012,0.99952847,59.84942259,-1.133826253,2.093471052
8.055,1.004768011,1.000366366,59.84820073,-1.184914687,2.016609289
8.056,1.004693535,1.001533125,59.84713242,-1.209122153,2.072089007
8.057,1.00467456,0.999384181,59.84619835,-1.140547657,2.064649153
8.058,1.004741901,1.000783471,59.85175135,-1.226448846,2.023948901
8.059,1.004642615,1.001237382,59.85660655,-1.19784581,2.09605371
8.06,1.004694254,0.999517726,59.86085162,-1.119958414,2.053222096
8.061,1.004726588,1.001238857,59.85181122,-1.226669982,2.031568701
8.062,1.004617815,1.000668425,59.84390686,-1.190301613,2.095841166
8.063,1.004735584,0.999770436,59.83247633,-1.18820422,2.036942698
8.064,1.004728604,1.001564578,59.8224822,-1.273363543,2.073269466
