t|Main,Q_BESS1|BESS_1,V_BESS1|BESS_1,freq_BESS_1|BESS_1,Vrms_BESS_1|BESS_1,P_BESS1|BESS_1
11.356,1.045673634,1.015353963,59.57724708,1.013410546,1.689460896
11.357,0.973998133,1.015251547,59.55837048,1.015250677,1.720167328
11.358,1.0569772,1.015079055,59.54186598,1.013475213,1.780441344
11.359,1.043793997,1.015318173,59.5343851,1.013711074,1.732551113
11.36,1.008629788,1.015124614,59.5278443,1.01529132,1.801649492
11.361,1.140581274,1.015034407,59.5178089,1.012923969,1.83014027
11.362,1.096782353,1.015217634,59.50903459,1.014066513,1.773281223
11.363,1.104097556,1.014992592,59.50136289,1.015095287,1.839048035
11.364,1.19115145,1.015022202,59.49465524,1.012934933,1.835733273
11.365,1.118742904,1.01514259,59.5059201,1.014560583,1.811714725
11.366,1.169823473,1.014910235,59.51576939,1.014797297,1.888574308
11.367,1.257469161,1.01506536,59.53459279,1.013104159,1.851411857
11.368,1.162561236,1.015097065,59.55105078,1.014939803,1.842403076
11.369,1.22637743,1.014869645,59.5654406,1.014169437,1.91024275
11.37,1.244874965,1.015117731,59.56933959,1.013431833,1.859750097
11.371,1.172902568,1.015043629,59.57274862,1.015205075,1.89948461
11.372,1.288971782,1.014865158,59.57572926,1.013506123,1.948702266
11.373,1.276207384,1.01510525,59.58861733,1.013796774,1.882158038
11.374,1.242229004,1.01492387,59.59988584,1.015330097,1.932423061
11.375,1.327238109,1.014854987,59.60973831,1.013145249,1.956941427
11.376,1.271575562,1.01506046,59.61904721,1.014269758,1.914176905
11.377,1.276351924,1.014834421,59.62718631,1.015305735,1.992810007
11.378,1.390812859,1.014857389,59.63575766,1.013043283,1.987216351
11.379,1.294577665,1.014977345,59.64325189,1.014713098,1.953143672
11.38,1.326474172,1.014750075,59.64980438,1.014938897,2.031287441
11.381,1.37911348,1.014879972,59.65553346,1.01334573,2.00416427
11.382,1.289144272,1.014890155,59.64992563,1.01516743,2.019584611
11.383,1.38111555,1.014642163,59.6450225,1.014286669,2.093010736
11.384,1.41358844,1.014926577,59.62018563,1.013673536,2.04223959
11.385,1.342979719,1.014812898,59.59846985,1.015468999,2.07544544
11.386,1.415059609,1.014646616,59.60995201,1.013639894,2.134108945
11.387,1.384115683,1.014899623,59.61999127,1.014110899,2.090798771
11.388,1.350374992,1.014753811,59.62876896,1.015580315,2.167252186
11.389,1.482786403,1.014667019,59.63644362,1.013347445,2.199667877
11.39,1.421518364,1.014824256,59.63636583,1.014503237,2.151231144
11.391,1.43063831,1.01460707,59.63629782,1.015435754,2.2271102
11.392,1.515800596,1.014628862,59.63623836,1.013363234,2.224668689
11.393,1.439934743,1.014731737,59.62898038,1.014913794,2.2071659
11.394,1.499879823,1.014489932,59.62263446,1.01505793,2.286326405
11.395,1.582522404,1.014653572,59.60967893,1.013471674,2.25138567
11.396,1.489743159,1.014670446,59.59835145,1.015297309,2.2477002
11.397,1.552154114,1.014457747,59.58844741,1.014356594,2.31668349
11.398,1.558416878,1.01472853,59.57978796,1.013811296,2.265428267
11.399,1.485725783,1.014636669,59.5819928,1.0156098,2.311796992
11.4,1.603398885,1.014439415,59.58392058,1.013748173,2.363544585
11.401,1.574889849,1.014700687,59.59406926,1.014154046,2.302821277
11.402,1.538693142,1.014472302,59.60294261,1.015635125,2.362505937
11.403,1.617988104,1.014420182,59.58205166,1.013366481,2.390733916
11.404,1.553289156,1.014591789,59.56378594,1.01457264,2.356755429
11.405,1.572565132,1.014359704,59.54781556,1.015433082,2.440263779
11.406,1.68845784,1.014436467,59.53385208,1.013355895,2.438337399
11.407,1.596154249,1.014534138,59.52780764,1.015021947,2.40805674
11.408,1.633643075,1.014284291,59.52252276,1.015057476,2.486511227
11.409,1.680759292,1.014455532,59.52883595,1.013618458,2.455553344
11.41,1.583910813,1.014474765,59.53435579,1.015395688,2.473956001
11.411,1.67887863,1.014210598,59.53918199,1.014407083,2.549631196
11.412,1.696658262,1.014484708,59.54249009,1.013901025,2.49718807
11.413,1.629079468,1.014361299,59.54538248,1.015619152,2.533996248
11.414,1.702092125,1.01422574,59.5479114,1.013735016,2.592965161
11.415,1.663010892,1.014456492,59.53662126,1.014219033,2.552498917
11.416,1.632651018,1.014263488,59.52674987,1.015662836,2.631631683
11.417,1.755184107,1.014207282,59.51811897,1.013470625,2.666645202
11.418,1.683313332,1.014390273,59.52462904,1.01468444,2.624621118
11.419,1.688973872,1.014149015,59.53032103,1.015567036,2.708323784
11.42,1.767424328,1.014194432,59.54865605,1.013528438,2.712042961
11.421,1.67862648,1.014294259,59.56468702,1.015180014,2.706754381
11.422,1.740060246,1.014052769,59.57870347,1.015174911,2.79692818
11.423,1.814636759,1.014256357,59.59095857,1.013682251,2.768337181
11.424,1.725823846,1.014225274,59.5972767,1.015522779,2.773967535
11.425,1.789921768,1.013992589,59.60280086,1.014426389,2.849449472
11.426,1.794340131,1.014264447,59.59247495,1.014033521,2.808080818
11.427,1.730311939,1.014155956,59.58344663,1.015781434,2.860906817
11.428,1.847595585,1.013989533,59.58775363,1.013799866,2.915610562
11.429,1.816919206,1.014223717,59.59151939,1.014409224,2.858791527
11.43,1.782625503,1.014020187,59.59481194,1.015794354,2.922089052
11.431,1.861425813,1.013973945,59.59769073,1.013657341,2.952060487
11.432,1.78736776,1.014161838,59.60399452,1.014869305,2.923010424
11.433,1.799206333,1.013923705,59.60950615,1.015661261,3.014859436
11.434,1.903952586,1.013980685,59.61432516,1.013567017,3.016907613
11.435,1.805586737,1.014098069,59.59986779,1.015188675,2.996948869
11.436,1.845976062,1.013857101,59.58722718,1.015168703,3.083609466
11.437,1.895246685,1.01402745,59.57863944,1.013780156,3.061225193
11.438,1.807340646,1.014026228,59.57113087,1.015584159,3.084420106
11.439,1.902083838,1.013776923,59.56456585,1.014422367,3.161660071
11.44,1.921150458,1.014077335,59.55882581,1.014000821,3.109235472
11.441,1.858961165,1.013911111,59.55755701,1.015774063,3.147398972
11.442,1.938432466,1.013743069,59.55644764,1.013774743,3.202186351
11.443,1.901490506,1.014016771,59.56443361,1.0143351,3.154900817
11.444,1.868093946,1.013839058,59.57141604,1.015761523,3.230007707
11.445,1.982127751,1.013750828,59.56236835,1.013417509,3.255483407
11.446,1.903802883,1.013925641,59.55445764,1.014716888,3.209919143
11.447,1.906547119,1.013660714,59.54754101,1.015463605,3.29036998
11.448,1.974681203,1.013734209,59.54149356,1.013432461,3.29325631
11.449,1.883772387,1.013855014,59.53619952,1.015116207,3.287819266
11.45,1.945015389,1.013596941,59.53157076,1.014980088,3.376710823
11.451,2.015204037,1.013807007,59.54276034,1.01363767,3.342575727
11.452,1.922839743,1.013809026,59.5525438,1.015424224,3.348405105
11.453,1.985854264,1.01356316,59.56109783,1.014274082,3.4214721
11.454,1.983404344,1.013852751,59.54880582,1.013877259,3.374500111
11.455,1.909356282,1.013732669,59.53805847,1.015574476,3.42763399
11.456,2.015472282,1.013559867,59.52866167,1.01359273,3.483483821
11.457,1.973401472,1.013809288,59.52780524,1.014138815,3.430412027
11.458,1.938114486,1.013569958,59.52705643,1.015527562,3.500290982
11.459,2.012226644,1.01351387,59.52640172,1.013219061,3.536617015
11.46,1.940177833,1.013712378,59.52208054,1.014479286,3.510917777
11.461,1.952384319,1.01347141,59.51830238,1.01526431,3.605625195
11.462,2.052091873,1.013528712,59.52971982,1.013224234,3.607785725
11.463,1.951592691,1.013637307,59.5397025,1.014943862,3.59182782
11.464,1.99227762,1.013363943,59.54843073,1.014846184,3.680987047
11.465,2.032642872,1.01357478,59.55606213,1.013373123,3.655624571
11.466,1.940328409,1.013566875,59.54477876,1.015226358,3.681541195
11.467,2.033376389,1.013321498,59.53491329,1.014041242,3.759078081
11.468,2.041233601,1.01360062,59.52622648,1.01371137,3.709536945
11.469,1.977981271,1.013454024,59.51863128,1.015407927,3.752954007
11.47,2.052525745,1.013324545,59.53676628,1.013425945,3.810617417
11.471,2.010605487,1.013565243,59.55262237,1.014058707,3.768999375
11.472,1.982219334,1.013367088,59.56648592,1.015383532,3.848616227
11.473,2.098645738,1.013304285,59.57860732,1.013204669,3.877236287
11.474,2.015413748,1.013497405,59.57964277,1.014480051,3.83425971
11.475,2.012087895,1.013232796,59.58054809,1.015236952,3.920122478
11.476,2.071667246,1.01327696,59.58133965,1.013144175,3.923975623
11.477,1.973251708,1.013385385,59.57514168,1.014802613,3.924770702
11.478,2.031028756,1.013131064,59.56972257,1.014722214,4.022012622
11.479,2.090247693,1.013345676,59.56634048,1.013302363,3.99836507
11.48,1.998365209,1.013317056,59.56338339,1.015110561,4.014918043
11.481,2.070352073,1.013097706,59.56079791,1.0139329,4.094708671
11.482,2.071459304,1.01339136,59.57320591,1.013596966,4.05101637
11.483,2.013307546,1.013278738,59.58405468,1.015326878,4.105776265
11.484,2.136830917,1.013101566,59.59354016,1.013364981,4.155901635
11.485,2.09793669,1.013360567,59.5939202,1.013986488,4.093345019
11.486,2.069792165,1.013123305,59.59425248,1.015346694,4.153497093
11.487,2.151607781,1.013081249,59.57896716,1.01297938,4.174120207
11.488,2.076921962,1.013264214,59.56560265,1.014309265,4.135715957
11.489,2.082401786,1.012979976,59.55391757,1.01501843,4.218851723
11.49,2.170566743,1.013087449,59.54370088,1.012915653,4.214530694
11.491,2.056154227,1.013196283,59.52635866,1.014620094,4.192467809
11.492,2.089460007,1.012938293,59.51119573,1.014470285,4.278203296
11.493,2.121217466,1.013134786,59.50908995,1.01320173,4.251783942
11.494,2.022728907,1.013146447,59.5072488,1.014961272,4.279730981
11.495,2.120064547,1.012885251,59.505639,1.013782764,4.356945282
11.496,2.126259596,1.013195054,59.49414019,1.013462605,4.303199794
11.497,2.060551077,1.013035072,59.48408635,1.015119991,4.342921485
11.498,2.137860187,1.012888093,59.47529592,1.013112438,4.396491445
11.499,2.089196695,1.013150488,59.4805101,1.013712105,4.349612932
11.5,2.058977669,1.012939595,59.48506906,1.015068806,4.426599908
11.501,2.176839297,1.012889358,59.48905511,1.012826626,4.453228238
11.502,2.092579001,1.013067128,59.48979728,1.014110698,4.406278679
11.503,2.094817675,1.012804487,59.49044619,1.014856937,4.485565001
11.504,2.160522482,1.012872181,59.49568509,1.012928263,4.481189674
11.505,2.062001142,1.012968504,59.50026565,1.014621867,4.473445009
11.506,2.118847752,1.012641356,59.5042706,1.014438761,4.558237838
11.507,2.175803163,1.012896614,59.50777227,1.013039556,4.522095329
11.508,2.076556603,1.012889051,59.5129066,1.014881304,4.52798873
11.509,2.133546168,1.012645697,59.51739574,1.013650559,4.601279883
11.51,2.118281552,1.012936211,59.52765392,1.013388175,4.554989941
11.511,2.044734242,1.012834539,59.53662303,1.015052312,4.610357034
11.512,2.156563657,1.012686537,59.55134288,1.013098048,4.663152341
11.513,2.111356384,1.012924479,59.56421298,1.013750636,4.606242994
11.514,2.084627111,1.012694819,59.57546578,1.0150331,4.670154581
11.515,2.167431454,1.012645484,59.58530451,1.012974577,4.692639275
11.516,2.089340795,1.012832806,59.57737013,1.014223844,4.656733603
11.517,2.100452821,1.012542018,59.57043281,1.014921894,4.741144958
11.518,2.196946707,1.012629765,59.56436726,1.01277399,4.729610976
11.519,2.082638732,1.012736731,59.5562618,1.014439093,4.701645063
11.52,2.114238228,1.012463965,59.54917491,1.01433544,4.783263145
11.521,2.143740295,1.012677223,59.55207951,1.013025835,4.75072949
11.522,2.041465573,1.012664835,59.55461911,1.014809969,4.772679576
11.523,2.12608548,1.012384321,59.55683957,1.013558044,4.847333838
11.524,2.124897577,1.012699304,59.558781,1.013247801,4.794900818
11.525,2.052430098,1.012536465,59.56352269,1.014945896,4.836892255
11.526,2.119834878,1.01236611,59.56766852,1.012935466,4.893137281
11.527,2.065995803,1.012634574,59.55822611,1.013586856,4.849303492
11.528,2.031131416,1.012396566,59.54997027,1.014927908,4.929669687
11.529,2.14310986,1.012372217,59.54122292,1.012535609,4.956600169
11.53,2.053911687,1.012563342,59.53357479,1.013859752,4.911973486
11.531,2.053997679,1.012281518,59.52688775,1.014573612,4.99683834
11.532,2.116063257,1.012350925,59.52104103,1.01260412,4.997302259
11.533,2.010551627,1.012469768,59.5154351,1.014250373,4.991938554
11.534,2.046927297,1.012202159,59.51053362,1.014036176,5.085360975
11.535,2.088966005,1.012389541,59.52252199,1.012744669,5.062837472
11.536,1.983952217,1.01237525,59.53300386,1.014502239,5.084195053
11.537,2.040536848,1.012129119,59.54216854,1.01327372,5.173650348
11.538,2.031845606,1.012437329,59.53012872,1.01296428,5.139649171
11.539,1.973673394,1.012272901,59.51960186,1.014633761,5.202487479
11.54,2.099967319,1.012093668,59.51039786,1.012629382,5.25854454
11.541,2.068068683,1.012366301,59.50918937,1.01322544,5.197771355
11.542,2.05046897,1.012108803,59.50813274,1.014613654,5.256515355
11.543,2.133521846,1.012075131,59.50720889,1.012341299,5.271914606
11.544,2.059479066,1.012282102,59.50935653,1.013604036,5.226360069
11.545,2.070430219,1.012024412,59.51123429,1.01433098,5.300630034
11.546,2.158266023,1.012109754,59.51720423,1.01235981,5.283786059
11.547,2.043978939,1.012244879,59.52242396,1.014065649,5.252072982
11.548,2.071891884,1.011960913,59.52698776,1.013880536,5.329734291
11.549,2.094216183,1.012181276,59.53097806,1.012503949,5.29484211
11.55,1.987092335,1.012162758,59.52468263,1.014316524,5.314744234
11.551,2.068821608,1.011888081,59.5191783,1.013088239,5.387853398
11.552,2.060499342,1.012189083,59.51523069,1.012781187,5.330967591
11.553,1.990178825,1.01200629,59.51177915,1.014454794,5.371884146
11.554,2.058003536,1.011897556,59.51652839,1.012446561,5.426018025
11.555,2.006558627,1.012164162,59.52068082,1.013064702,5.380504411
11.556,1.973770527,1.011942564,59.52431144,1.014345601,5.455425894
11.557,2.079874545,1.01188595,59.52748582,1.012206803,5.479171623
11.558,1.987315287,1.012093966,59.53467636,1.01344233,5.431452733
11.559,1.982222627,1.011798621,59.54096331,1.014163832,5.514261199
11.56,2.035495555,1.011870572,59.54646021,1.012101279,5.513285385
11.561,1.93026651,1.011972161,59.53880592,1.013736101,5.50988522
11.562,1.982936973,1.011686928,59.53211349,1.013651006,5.603394413
11.563,2.03388404,1.011899236,59.53037074,1.012182515,5.570652433
11.564,1.936563546,1.011866479,59.52884699,1.01400545,5.581820373
11.565,2.00292616,1.011630755,59.52751473,1.012787904,5.656223826
11.566,1.999836063,1.011927697,59.53932819,1.012424933,5.607129056
11.567,1.93707332,1.011786006,59.54965713,1.014106597,5.653301782
11.568,2.048964746,1.011626548,59.55868809,1.012094283,5.695347919
11.569,2.003902934,1.011892368,59.54724054,1.012712136,5.624780931
11.57,1.970497363,1.011597097,59.53723154,1.014061764,5.67898876
11.571,2.04304296,1.011585168,59.5188164,1.011647929,5.692408163
11.572,1.960149231,1.011813443,59.50271538,1.012979544,5.649020167
11.573,1.956737381,1.011510711,59.48863768,1.01371388,5.727290574
